SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(F)(F)F)nc1,ALP-POS-ced8ea4d-37,ALP-POS-ced8ea4d-37,,,,,,36.4204777334505,,,,,,False,False,Ugi,
COc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-40,ALP-POS-ced8ea4d-40,,,,,,99.5,,,,,,False,False,Ugi,
Cc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-41,ALP-POS-ced8ea4d-41,,,,,,99.5,,,,,,False,False,Ugi,
CN1CCCC(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,ALP-POS-ced8ea4d-45,ALP-POS-ced8ea4d-45,,,,,,99.5,,,,,,False,False,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCOC2,ALP-POS-ced8ea4d-47,ALP-POS-ced8ea4d-47,,,,,,99.5,,,,,,False,False,Ugi,
COc1cc(C)ccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-48,ALP-POS-ced8ea4d-48,,,,,,99.5,,,,,,False,False,Ugi,
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,ALP-POS-ced8ea4d-49,ALP-POS-ced8ea4d-49,,,,,,99.5,,,,,,False,False,Ugi,
COc1cc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C,ALP-POS-ced8ea4d-50,ALP-POS-ced8ea4d-50,,,,,,99.5,,,,,,False,False,,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)[C@H]1C[C@H](Oc2ccccc2)C1,ALP-POS-ced8ea4d-55,ALP-POS-ced8ea4d-55,,,,,,99.5,,,,,,False,False,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2(CCO2)CC1,ALP-POS-ced8ea4d-56,ALP-POS-ced8ea4d-56,,,,,,99.5,,,,,,False,False,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COC2(CCCC2)C1,ALP-POS-ced8ea4d-57,ALP-POS-ced8ea4d-57,,,,,,99.5,,,,,,False,False,Ugi,
Cc1ccccc1C(C)N(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-58,ALP-POS-ced8ea4d-58,,,,,,99.5,,,,,,False,False,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2OCCC2C1,ALP-POS-ced8ea4d-60,ALP-POS-ced8ea4d-60,,,,,,99.5,,,,,,False,False,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cnc(C2CCC2)nc1,ALP-POS-ced8ea4d-63,ALP-POS-ced8ea4d-63,,,,,,69.1091170425532,,,,,,False,False,Ugi,
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-67,ALP-POS-ced8ea4d-67,,,,,,15.4629986497337,,,,,,False,False,Ugi,
CC1CN(S(C)(=O)=O)CCC1NC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,ALP-POS-5bb456a5-1,ALP-POS-5bb456a5-1,,,,,,2.78593776777608,,,,,,False,False,,
Cn1nnnc1C1=CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,ALP-POS-5bb456a5-3,ALP-POS-5bb456a5-3,,,,,,9.1763040992516,,,,,,False,False,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-7,ALP-POS-5bb456a5-7,,,,,,6.68428658782633,,,,,,False,False,3-aminopyridine-like,
O=C(C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-8,ALP-POS-5bb456a5-8,,,,,,1.99151455267239,,,,,,False,False,3-aminopyridine-like,
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)cc(Cl)c2N1,MAT-POS-f39f51fd-1,MAT-POS-f39f51fd-1,,,,,,3.03560472236294,,,,,,False,False,3-aminopyridine-like,
CN1C(=O)CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MAT-POS-f9802937-2,MAT-POS-f9802937-2,,,,,,20.7301185120813,,,,,,False,False,3-aminopyridine-like,
CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-3,MAT-POS-f9802937-3,,,1.89094844803155,,,1.30469516185393,,,,,,False,False,3-aminopyridine-like,
CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-4,MAT-POS-f9802937-4,,,,,,20.4601989627201,,,,,,False,False,3-aminopyridine-like,
CNC(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-5,MAT-POS-f9802937-5,,,,,,1.81382092545076,,,,,,False,False,3-aminopyridine-like,
CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-6,MAT-POS-f9802937-6,,,,,,49.6404626505256,,,,,,False,False,3-aminopyridine-like,
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,MAT-POS-f9802937-7,MAT-POS-f9802937-7,,,0.369537174692359,,,0.22617491666093,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-8,MAT-POS-f9802937-8,,,,,,0.0500000007450581,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@H]1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-9,MAT-POS-f9802937-9,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-2da19ca7-2,ALP-POS-2da19ca7-2,,,,,,46.5245268477098,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-1,EDG-MED-5d232de5-1,,,0.264743415533039,,,0.322460706993021,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccc(F)cc12)[C@H]1CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-2,EDG-MED-5d232de5-2,,,,,,92.0601359202169,,,,,,False,False,3-aminopyridine-like,
CC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-3,EDG-MED-5d232de5-3,,,,,,17.1784924881723,,,,,,False,False,3-aminopyridine-like,
CC(=O)N1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-4,EDG-MED-5d232de5-4,,,0.378949754018832,,,0.354818509351792,,,,,,False,False,3-aminopyridine-like,
CN1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-5,EDG-MED-5d232de5-5,,,0.244121735097924,,,0.245763579736279,,,,,,False,False,3-aminopyridine-like,
CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-6,EDG-MED-5d232de5-6,,,,,,54.4234680658918,,,,,,False,False,3-aminopyridine-like,
O=C1[C@@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,EDG-MED-5d232de5-7,EDG-MED-5d232de5-7,,,,,,2.95704981770669,,,,,,False,False,3-aminopyridine-like,
O=C1[C@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,EDG-MED-5d232de5-8,EDG-MED-5d232de5-8,,,,,,39.4908917095064,,,,,,False,False,3-aminopyridine-like,
O=C1N[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UNK-cf7facf1-1,VLA-UNK-cf7facf1-1,,,0.648697652255834,,,0.691612738385489,,,,,,False,False,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)C(=O)Nc2ccc(Cl)cc21,EDJ-MED-9e38fd34-1,EDJ-MED-9e38fd34-1,,,,,,0.609049007202642,,,,,,False,False,3-aminopyridine-like,
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-d08626de-1,EDJ-MED-d08626de-1,,,,,,38.5448533157229,,,,,,False,False,3-aminopyridine-like,
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-3,EDJ-MED-d08626de-3,,,0.46276253628441,,,0.307333073319275,,,,,,False,False,3-aminopyridine-like,
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-4,EDJ-MED-d08626de-4,,,70.4506047670985,,,60.9169749076957,,,,,,False,False,3-aminopyridine-like,
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-5,EDJ-MED-d08626de-5,,,0.745456642752993,,,0.545203164916655,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2cnccc12,VLA-UNK-82501c2c-1,VLA-UNK-82501c2c-1,,,,,,1.84702645209317,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccncc12,VLA-UNK-82501c2c-2,VLA-UNK-82501c2c-2,,,,,,1.78522012750902,,,,,,False,False,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)CNc2ccc(Cl)cc21,EDJ-MED-2f867453-1,EDJ-MED-2f867453-1,,,,,,1.47567498895495,,,,,,False,False,3-aminopyridine-like,
C=CC(=O)N(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-e69ad64a-2,MAT-POS-e69ad64a-2,,,,,,0.0405493901190931,,,,,,True,False,3-aminopyridine-like,
Cn1c(=O)[nH]c2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,EDG-MED-0e5afe9d-1,EDG-MED-0e5afe9d-1,,,,,,20.6747720608159,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2[nH]c(=O)[nH]c12)C1CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-2,EDG-MED-0e5afe9d-2,,,,,,62.78314469213,,,,,,False,False,3-aminopyridine-like,
COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-3,EDG-MED-0e5afe9d-3,,,0.235656044467344,,,0.185607307361913,,,,,,False,False,3-aminopyridine-like,
O=C1N(c2cncc3ccccc23)CCCC12CCNc1ccc(Cl)cc12,ALP-POS-e0fe77e5-13,ALP-POS-e0fe77e5-13,,,,,,1.29163712524039,,,,,,False,False,3-aminopyridine-like,
NC(=O)C12COC(CNC(=O)CC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,KAD-UNI-80f122c8-1,KAD-UNI-80f122c8-1,,,,,,9.0510757047538,,,,,,False,False,3-aminopyridine-like,
CC(=O)N1CC2CC1CN2C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,KAD-UNI-80f122c8-2,KAD-UNI-80f122c8-2,,,,,,3.78517118940332,,,,,,False,False,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2CS(=O)(=O)CC2C1,KAD-UNI-80f122c8-3,KAD-UNI-80f122c8-3,,,,,,1.66846104269527,,,,,,False,False,,
NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-1,MAT-POS-1f3f1a6f-1,,,,,,3.38190749273318,,,,,,False,False,3-aminopyridine-like,
CN(C)C(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-2,MAT-POS-1f3f1a6f-2,,,,,,4.27381043283066,,,,,,False,False,3-aminopyridine-like,
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-3,MAT-POS-1f3f1a6f-3,,,,,,4.05456669711331,,,,,,False,False,Ugi,
O=C(Nc1cncc2ccccc12)C(NCC1CC1)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-4,MAT-POS-1f3f1a6f-4,,,,,,1.74571610372096,,,,,,False,False,3-aminopyridine-like,
O=C1NC(c2ccc(Cl)c(Cl)c2)C(=O)N1c1cncc2ccccc12,MAT-POS-1f3f1a6f-5,MAT-POS-1f3f1a6f-5,,,,,,8.45946993289067,,,,,,False,False,3-aminopyridine-like,
CC(C)N1CCOC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-2,MAT-POS-e9e99895-2,,,,,,5.79753483040146,,,,,,False,False,Ugi,
CC(NC(=O)C1CCC(=O)NC1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-3,MAT-POS-e9e99895-3,,,,,,4.09605934036077,,,,,,False,False,Ugi,
Cn1nc(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)cc1C#N,MAT-POS-e9e99895-4,MAT-POS-e9e99895-4,,,,,,10.3447053694596,,,,,,False,False,Ugi,
CC(NC(=O)c1cc2n(n1)CCO2)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-5,MAT-POS-e9e99895-5,,,,,,8.51800285027923,,,,,,False,False,Ugi,
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-6,MAT-POS-e9e99895-6,,,,,,7.3317253217303,,,,,,False,False,Ugi,
CC(NC(=O)Cc1ccc(-n2cnnn2)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-7,MAT-POS-e9e99895-7,,,,,,4.64232455215391,,,,,,False,False,Ugi,
Cc1nc2n(n1)CC(C(=O)NC(C)(C(=O)Nc1cncc3ccccc13)c1ccc(Cl)c(Cl)c1)CC2,MAT-POS-e9e99895-8,MAT-POS-e9e99895-8,,,,,,4.8202652966143,,,,,,False,False,Ugi,
CC(NC(=O)COc1ccc(C(N)=O)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-9,MAT-POS-e9e99895-9,,,,,,12.2665191077669,,,,,,False,False,Ugi,
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-10,MAT-POS-e9e99895-10,,,,,,3.37560319571068,,,,,,False,False,Ugi,
COCC(=O)NC(C)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-11,MAT-POS-e9e99895-11,,,,,,8.83280229436638,,,,,,False,False,Ugi,
CN1CCC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-13,MAT-POS-e9e99895-13,,,,,,2.86720295089814,,,,,,False,False,Ugi,
COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-2,MAT-POS-de59a476-2,,,0.960615379047015,,,1.07978912575273,,,,,,False,False,3-aminopyridine-like,
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-4,MAT-POS-de59a476-4,,,0.97462678507646,,,0.871852070124104,,,,,,False,False,3-aminopyridine-like,
O=C(COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncc[nH]1,LEE-CAM-7ab9b158-3,LEE-CAM-7ab9b158-3,,,,,,1.9861426306451,,,,,,False,False,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnco1,CHO-MSK-a31cca77-1,CHO-MSK-a31cca77-1,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-1,MAT-POS-c74bc7b3-1,,,,,,0.537408323753252,,,,,,False,False,3-aminopyridine-like,
C[C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-2,MAT-POS-c74bc7b3-2,,,,,,97.6607864770448,,,,,,False,False,3-aminopyridine-like,
C=CC(=O)N(C(=O)C1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-090737b9-1,MAT-POS-090737b9-1,,,,,,0.1219596000394,,,,,,True,False,3-aminopyridine-like,
CCOc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,MAT-POS-fce787c2-1,MAT-POS-fce787c2-1,,,,,,6.95899371078913,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1cncc2ccccc12,MAT-POS-fce787c2-2,MAT-POS-fce787c2-2,,,0.790990303254176,,,1.37200200907144,,,,,,False,False,3-aminopyridine-like,
CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-3,MAT-POS-fce787c2-3,,,0.769522477363843,,,0.759206779504169,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(O)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-4,MAT-POS-fce787c2-4,,,,,,2.01361554513922,,,,,,False,False,3-aminopyridine-like,
CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-5,MAT-POS-fce787c2-5,,,,,,4.7582179093625,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-6,MAT-POS-fce787c2-6,,,,,,1.49022641756023,,,,,,False,False,3-aminopyridine-like,
N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-8,MAT-POS-fce787c2-8,,,0.516124678377316,,,0.803102297570765,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(CO)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-11,MAT-POS-fce787c2-11,,,,,,19.3084171320908,,,,,,False,False,3-aminopyridine-like,
NC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-2bb0cf2b-1,MAT-POS-2bb0cf2b-1,,,,,,82.2405956021401,,,,,,False,False,3-aminopyridine-like,
Cn1cnc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,MAT-POS-2bb0cf2b-2,MAT-POS-2bb0cf2b-2,,,,,,13.0449641871548,,,,,,False,False,3-aminopyridine-like,
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1,KAD-UNI-8a629cb0-21,KAD-UNI-8a629cb0-21,,,9.25784418653086,,,,,,,,,False,False,,
CC(=O)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,JOH-UNI-23d9e1b1-1,JOH-UNI-23d9e1b1-1,,,,,,99.5,,,,,,False,False,,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-4,JOH-UNI-abfda500-4,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-7,JOH-UNI-abfda500-7,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cl)cc1,ALP-POS-1245c3fa-1,ALP-POS-1245c3fa-1,,,,,,99.5,,,,,,False,False,Ugi,
CN(C)C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-1,MAT-POS-5d65ec79-1,,,,,,2.92477968484094,,,,,,False,False,3-aminopyridine-like,
CNC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-2,MAT-POS-5d65ec79-2,,,,,,3.33080346798424,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,RAL-THA-05e671eb-10,RAL-THA-05e671eb-10,,,0.449783976037659,,,0.183931519079405,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-1,RAL-THA-2d450e86-1,,,,,,13.9998917346762,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-2,RAL-THA-2d450e86-2,,,,,,23.6888055533983,,,,,,False,False,3-aminopyridine-like,
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-3,RAL-THA-2d450e86-3,,,,,,58.3563005554756,,,,,,False,False,3-aminopyridine-like,
COc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-4,RAL-THA-2d450e86-4,,,,,,72.5426043048705,,,,,,False,False,3-aminopyridine-like,
N#Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-5,RAL-THA-2d450e86-5,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-6,RAL-THA-2d450e86-6,,,0.322047673741081,,,0.374227510551886,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(F)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-7,RAL-THA-2d450e86-7,,,,,,4.97035722145545,,,,,,False,False,3-aminopyridine-like,
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,RAL-THA-2d450e86-8,RAL-THA-2d450e86-8,,,0.971069400278866,,,1.09296002954038,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-9,RAL-THA-2d450e86-9,,,,,,2.02941008277956,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-10,RAL-THA-2d450e86-10,,,,,,1.85180343942006,,,,,,False,False,3-aminopyridine-like,
COc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-11,RAL-THA-2d450e86-11,,,,,,30.4520094539693,,,,,,False,False,3-aminopyridine-like,
N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-12,RAL-THA-2d450e86-12,,,,,,1.82792177130736,,,,,,False,False,3-aminopyridine-like,
Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-13,RAL-THA-2d450e86-13,,,,,,4.80453544611295,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)cc(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-14,RAL-THA-2d450e86-14,,,0.435537011520936,,,0.382677109410519,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-16,RAL-THA-2d450e86-16,,,0.796604721609563,,,0.569448403287913,,,,,,False,False,3-aminopyridine-like,
N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-17,RAL-THA-2d450e86-17,,,0.402439991585868,,,0.430707834683473,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-19,RAL-THA-2d450e86-19,,,,,,23.5559554363504,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(F)c1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-23,RAL-THA-2d450e86-23,,,,,,13.1917655694162,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-26,RAL-THA-2d450e86-26,,,,,,1.71491545242956,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cncc(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-30,RAL-THA-2d450e86-30,,,,,,0.998146775467744,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-31,RAL-THA-2d450e86-31,,,,,,6.94412891051118,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-32,RAL-THA-2d450e86-32,,,,,,24.8160468242601,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)cn1)Nc1cncc2ccccc12,RAL-THA-2d450e86-33,RAL-THA-2d450e86-33,,,,,,12.2352188632882,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccncc1Cl)Nc1cncc2ccccc12,RAL-THA-2d450e86-34,RAL-THA-2d450e86-34,,,,,,52.5959657269536,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1Cl)Nc1cncc2ccccc12,RAL-THA-2d450e86-36,RAL-THA-2d450e86-36,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-37,RAL-THA-2d450e86-37,,,,,,24.7445180162835,,,,,,False,False,3-aminopyridine-like,
Cc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-38,RAL-THA-2d450e86-38,,,,,,29.5343989779257,,,,,,False,False,3-aminopyridine-like,
COc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-39,RAL-THA-2d450e86-39,,,,,,34.9853947485592,,,,,,False,False,3-aminopyridine-like,
O=C1C(c2ccc(Cl)c(Cl)c2)CCCN1c1cncc2ccccc12,ALP-UNI-3735e77e-1,ALP-UNI-3735e77e-1,,,,,,1.44540110056934,,,,,,False,False,3-aminopyridine-like,
