SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
O=C(Cc1cccc(Cl)c1)Nc1cncc2c(Cl)cccc12,MAT-POS-bb423b95-9,MAT-POS-bb423b95-9,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cc1cc2c(cc1C)C(C(=O)N1CCCCC1c1cn[nH]c1)CO2,MAT-POS-6da3605a-1,MAT-POS-6da3605a-1,,,99.0,,,99.5,,,,,0.0,False,False,,
OC(Cc1cccc(Cl)c1)Cn1cncn1,MAT-POS-6da3605a-2,MAT-POS-6da3605a-2,,,99.0,,,65.3053608779243,4.1850511662879,,,,28.66056322,False,False,,x11426
COc1cccc(Oc2cc(Cl)cc(NC(=O)Cc3cncc4ccccc34)c2)n1,MAT-POS-6344a35d-1,MAT-POS-6344a35d-1,,,1.00390314010865,,,3.78368589697231,5.42208492376964,,,,0.0,False,False,3-aminopyridine-like,x11642
O=C(Cc1cccc(Cl)c1)NC1C(=O)Nc2ccccc21,VLA-UCB-1dbca3b4-1,VLA-UCB-1dbca3b4-1,,,99.0,,,99.5,,,,,22.49648484,False,False,Ugi,
O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Cl)cc21,VLA-UCB-1dbca3b4-15,VLA-UCB-1dbca3b4-15,,,0.423959622456685,,,0.359483298488288,6.44432128203456,,,,91.33890995,False,False,3-aminopyridine-like,x11498
O=C(Cc1cc(Cl)cc(OC2CCC(=O)N2)c1)Nc1cncc2ccccc12,MAT-POS-9ff17035-1,MAT-POS-9ff17035-1,,27.42,,,,85.8740204655224,4.06613820374718,,,,252.4098345,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(Oc2cccc(=O)[nH]2)c1)Nc1cncc2ccccc12,MAT-POS-9ff17035-2,MAT-POS-9ff17035-2,,41.805,,,,1.97563074661534,5.70429422356056,,,,269.0180022,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(Oc2cccnc2)c1)Nc1cncc2ccccc12,MAT-POS-9ff17035-3,MAT-POS-9ff17035-3,,,1.47558605118895,,,1.13939201282262,5.94332682928799,,,,193.1921336,False,False,3-aminopyridine-like,
C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC)c1cncc2ccccc12,NIR-WEI-f9286bb6-1,NIR-WEI-f9286bb6-1,,,,,,99.5,,,,,,True,False,Ugi,
C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC(C)(C)C)c1cccnc1,NIR-WEI-f9286bb6-2,NIR-WEI-f9286bb6-2,,,99.0,,,99.5,,,,,,True,False,Ugi,
C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC)c1cccnc1,NIR-WEI-f9286bb6-3,NIR-WEI-f9286bb6-3,,,99.0,,,99.5,,,,,,True,False,Ugi,
C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC(C)(C)C)c1cncc2ccccc12,NIR-WEI-f9286bb6-4,NIR-WEI-f9286bb6-4,,,99.0,,,99.5,,,,,,True,False,Ugi,
COc1cc(OC)nc(C#N)n1,AAR-RCN-748c104b-1,AAR-RCN-748c104b-1,,,99.0,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2ccccc2)cc1,MAT-POS-02ae579f-1,MAT-POS-02ae579f-1,,,99.0,-6.785928,0.0077025,,,,,,,False,False,Ugi,
O=C(Nc1cccnc1)NC1(C#Cc2c[nH]cn2)CC1,MAT-POS-02ae579f-2,MAT-POS-02ae579f-2,,,44.5351836735718,0.69515305,2.287651,,,,,,0.0,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2ncccc12,MIC-UNK-08cd9c58-1,MIC-UNK-08cd9c58-1,,,57.9270096444696,,,67.1123602063983,4.17319748765382,,,,303.559691,False,False,3-aminopyridine-like,
CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,MAT-POS-0bc33984-1,MAT-POS-0bc33984-1,,,99.0,,,43.7142909815475,4.35937656120327,,,,9.130048606,False,False,Ugi,
CC1(NC(=O)Cc2cccc(Cl)c2)CCNC1=O,MAT-POS-0bc33984-2,MAT-POS-0bc33984-2,,,99.0,,,99.5,,,,,12.54507529,False,False,Ugi,
O=C(Cc1cccc(Cl)c1)Nc1cnc2ccccn12,PET-UNK-8df914d1-2,PET-UNK-8df914d1-2,,,,,,8.03394500289595,5.0950711455967,,,,151.0962581,False,False,3-aminopyridine-like,x11454
Cn1cncc1NC(=O)Cc1cccc(Cl)c1,PET-UNK-8df914d1-4,PET-UNK-8df914d1-4,,,99.0,,,93.8839238811251,4.02740876734456,,,,161.9575062,False,False,3-aminopyridine-like,x11473
O=C(Nc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,EDJ-MED-c314995a-1,EDJ-MED-c314995a-1,,,0.98090679402676,,,0.260666994694823,6.58391395513528,,,,0.0,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1OCCC2,EDJ-MED-976da9a6-1,EDJ-MED-976da9a6-1,,,9.85585385180378,,,10.0760908456924,4.99670792557199,,,,,False,False,3-aminopyridine-like,
CC(=O)NC(C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,EDJ-MED-8698005e-1,EDJ-MED-8698005e-1,,,,,,99.5,,,,,40.50703846,False,False,,
CCC(=O)Nc1ccc(N(C)C(=O)Cn2nnc3ccccc32)cc1,EDJ-MED-06d94977-1,EDJ-MED-06d94977-1,,,99.0,,,99.5,,,,,145.0832292,False,False,3-aminopyridine-like,
CN(Cc1cccc(Cl)c1)C(=O)Cn1nnc2ccccc21,EDJ-MED-06d94977-2,EDJ-MED-06d94977-2,,,99.0,,,99.5,,,,,149.1940157,False,False,,x11432
C#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,PET-UNK-c9c1e0d8-2,PET-UNK-c9c1e0d8-2,,,,,,9.38335267142178,5.0276419604968,,,,218.8888101,False,False,3-aminopyridine-like,x11458
O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,PET-UNK-c9c1e0d8-4,PET-UNK-c9c1e0d8-4,,,0.865708218995716,,,1.26810244659748,5.89684565954992,,,,46.43278892,False,False,3-aminopyridine-like,
COc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12,MAT-POS-3b92565d-1,MAT-POS-3b92565d-1,,79.31,1.34684352431561,,,1.20235588644035,5.91996696607632,,,,155.5652747,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cc(=O)[nH]c2ccccc12,MAT-POS-3b92565d-6,MAT-POS-3b92565d-6,,,99.0,,,83.2810282152651,4.07945392152034,,,,205.5116883,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncc[nH]2)c1,RAL-THA-6b94ceba-1,RAL-THA-6b94ceba-1,,,99.0,,,99.5,,,,,40.40905602,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncn[nH]2)c1,RAL-THA-6b94ceba-2,RAL-THA-6b94ceba-2,,,81.0153491822493,,,37.0307548055458,4.43143743554595,,,,,False,False,3-aminopyridine-like,
CC(=O)NCc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,RAL-THA-6b94ceba-5,RAL-THA-6b94ceba-5,,,55.5209755206289,,,41.3300365217479,4.38373421094896,,,,195.3710064,False,False,3-aminopyridine-like,x11801
CNC(=O)c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,RAL-THA-6b94ceba-7,RAL-THA-6b94ceba-7,,,43.8929194412483,,,46.3046483578556,4.33437540952556,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ncc[nH]2)c1,RAL-THA-6b94ceba-9,RAL-THA-6b94ceba-9,,,99.0,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(CNS(C)(=O)=O)c1,RAL-THA-6b94ceba-12,RAL-THA-6b94ceba-12,,,32.2114042831828,,,16.5862090330616,4.78025286558259,,,,233.0961775,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(S(N)(=O)=O)c1,RAL-THA-6b94ceba-13,RAL-THA-6b94ceba-13,,63.995,13.0920597103547,,,14.6132551725431,4.83525303211452,,,,194.8069664,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCC2,EDJ-MED-a364e151-1,EDJ-MED-a364e151-1,,,1.84189968986135,,,99.5,,,,,251.4942926,False,False,3-aminopyridine-like,x11431
COc1ccc2c(c1F)NC(=O)C2=O,LOR-NOR-f9b26152-1,LOR-NOR-f9b26152-1,,7.79448934601614,,-1.1490525,3.0164465,,,,,,0.0,False,False,Isatins,
Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,MAT-POS-2492181e-1,MAT-POS-2492181e-1,,,99.0,-6.46858358383179,-3.21618747711182,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,MAT-POS-2492181e-4,MAT-POS-2492181e-4,,,95.9468919193535,22.5367406606674,-1.58253458142281,,,,,,,False,False,,
Cn1cc(NC(=O)NCCc2ccsc2)c2ccccc2c1=O,MAT-POS-2492181e-5,MAT-POS-2492181e-5,,,99.0,14.515441775322,8.35569715499878,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)NCCCN2CCC(C)CC2)c2ccccc2c1=O,MAT-POS-2492181e-6,MAT-POS-2492181e-6,,,98.2441997611257,-1.81682646274567,-1.61448347568512,,,,,,,False,False,,
CCCCN(CCNC(=O)Nc1cn(C)c(=O)c2ccccc12)Cc1ccco1,MAT-POS-b5746674-34,MAT-POS-b5746674-34,,,99.0,6.21938228607178,12.5111818313599,,,,,,,False,False,,
Cn1cc(NC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc2c1=O,MAT-POS-b5746674-36,MAT-POS-b5746674-36,,,99.0,-4.83067083358765,-2.87965911626816,,,,,,,False,False,,
Cn1cc(NC(=O)N(Cc2ccco2)CC2CCCO2)c2ccccc2c1=O,MAT-POS-b5746674-37,MAT-POS-b5746674-37,,,99.0,2.80511167645454,0.168264091014862,,,,,,,False,False,,
CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12,MAT-POS-b5746674-38,MAT-POS-b5746674-38,,,99.0,-0.4025559425354,0.922257423400879,,,,,,,False,False,,
CCc1ccccc1N(CC)C(=O)Nc1cn(C)c(=O)c2ccccc12,MAT-POS-b5746674-42,MAT-POS-b5746674-42,,,99.0,-3.05644288659096,22.3088388442993,,,,,,,False,False,3-aminopyridine-like,
COC(=O)c1c(NCCCc2ccccc2)c2cc(F)ccc2[nH]c1=O,MAT-POS-b5746674-78,MAT-POS-b5746674-78,,,68.5514856513709,20.5495207309723,7.56123530864716,,,,,,,False,False,,
CCOC(=O)N1CCC(NC(=O)Nc2cn(C)c(=O)c3ccccc23)CC1,MAT-POS-b5746674-97,MAT-POS-b5746674-97,,,99.0,-1.0777422785759,1.91693288087845,,,,,,,False,False,3-aminopyridine-like,
Cn1cc(NC(=O)NCCCN2CCc3ccccc3C2)c2ccccc2c1=O,MAT-POS-b5746674-98,MAT-POS-b5746674-98,,,99.0,-2.25346100330353,1.39084124565125,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)NCCCN2CCCC2=O)c2ccccc2c1=O,MAT-POS-b5746674-100,MAT-POS-b5746674-100,,,99.0,-2.54100102186203,3.77209794521332,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc2c1=O,MAT-POS-b5746674-101,MAT-POS-b5746674-101,,,99.0,-2.21299254894257,0.973375886678696,,,,,,,False,False,,
CCCCN(CCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12)c1ccccc1,MAT-POS-b5746674-102,MAT-POS-b5746674-102,,,82.690761107176,-4.25559103488922,-3.25452601909637,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2c1=O,MAT-POS-b5746674-107,MAT-POS-b5746674-107,,,99.0,-4.26837050914764,3.4334397315979,,,,,,,False,False,,
Cc1ccc(CN2CCC(CNC(=O)Nc3cn(CC(C)C)c(=O)c4ccccc34)C2)cc1,MAT-POS-b5746674-108,MAT-POS-b5746674-108,,,92.3348086970453,-3.00532481074333,0.926517605781555,,,,,,,False,False,,
CC(C)Cn1cc(NC(=O)NCCN2CCOCC2)c2ccccc2c1=O,MAT-POS-b5746674-109,MAT-POS-b5746674-109,,,99.0,-1.08413207530975,-1.81469655036926,,,,,,,False,False,,
COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,MAT-POS-ea426761-9,MAT-POS-ea426761-9,,77.585,5.07117256469473,,,1.17008367822022,5.9317830786899,,,,,False,False,,
COc1cccc(C(=O)Nc2n[nH]c(SCc3ccc(Cl)cc3)n2)c1,MAT-POS-ea426761-10,MAT-POS-ea426761-10,,,0.200179269447946,8.77316284179688,32.4664525985718,,,,,,,False,False,,
O=c1oc(Nc2ccccc2)nc2ccccc12,MAT-POS-ea426761-13,MAT-POS-ea426761-13,,,0.362832409926165,68.5644302368164,90.432373046875,1.56933679127308,5.8042838436053,,,,,False,False,,
O=C(Cc1ccsc1)N1CCN(c2cc(-c3cccs3)n[nH]2)CC1,MAT-POS-ea426761-45,MAT-POS-ea426761-45,,,78.2085433800363,13.0521831512451,42.1874332427979,,,,,,,False,False,,
CCCCc1nc(-c2nccn2CC(F)(F)F)c[nH]1,MAT-POS-ea426761-49,MAT-POS-ea426761-49,,,99.0,,,23.0520465897136,4.63729051135187,,,,,False,False,,
CCCCc1nc(-c2nccn2CCc2ccccn2)c[nH]1,MAT-POS-ea426761-52,MAT-POS-ea426761-52,,,99.0,,,21.7432931923489,4.66267467796128,,,,,False,False,,
CCCCc1nc(-c2nccn2Cc2ccoc2)c[nH]1,MAT-POS-ea426761-53,MAT-POS-ea426761-53,,,,,,14.3421475927193,4.84338581255709,,,,,False,False,,
O=C(Cc1cccc(Cl)c1)Nc1nncc2ccccc12,EDJ-MED-50fe53e8-1,EDJ-MED-50fe53e8-1,,,,,,21.6513749569535,4.66451451883685,,,,261.9718886,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cnnc2ccccc12,EDJ-MED-50fe53e8-2,EDJ-MED-50fe53e8-2,,,99.0,,,99.5,,,,,202.3693217,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1ncn2ccccc12,EDJ-MED-50fe53e8-3,EDJ-MED-50fe53e8-3,,,99.0,,,99.5,,,,,215.3454362,False,False,3-aminopyridine-like,x11493
COc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,EDJ-MED-00c1612e-1,EDJ-MED-00c1612e-1,,,0.549993865056918,,,0.897800405241959,6.04682020290596,,,,122.7303488,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,ALP-POS-0c2c77e1-1,ALP-POS-0c2c77e1-1,,,25.1337812588461,,,40.8917363574677,4.38836444790846,,,,198.7395844,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,ALP-POS-3b848b35-2,ALP-POS-3b848b35-2,,,0.157256567141676,,,0.273736533581856,6.56266723666304,,,,123.3392485,False,False,3-aminopyridine-like,
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-1,LON-WEI-2e27a2e5-1,,,0.452567910973816,,,2.53315524259927,5.59633819396853,,,,0.0,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cccnc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-2,LON-WEI-2e27a2e5-2,,,99.0,-5.553523,-6.337255,,,,,,,False,False,Ugi,
Cn1cc(NC(=O)Nc2ccccn2)c2ccccc2c1=O,MAT-POS-af71705c-1,MAT-POS-af71705c-1,,0.0,,-2.1668265,-0.72719225,,,,,,0.0,False,False,3-aminopyridine-like,
CC(C)Cn1cc(NC(=O)NC2=NN(c3ccccc3)CC2)c2ccccc2c1=O,MAT-POS-af71705c-2,MAT-POS-af71705c-2,,-5.9729374959991,,1.3688324,5.448779,,,,,,,False,False,3-aminopyridine-like,
CNc1ccc(N(C(=O)Cn2nnc3ccccc32)c2cccc(Cl)c2)cc1,MAT-POS-06036648-5,MAT-POS-06036648-5,,,10.5596773527493,,,5.33746386623639,5.27266505206008,,,,,False,False,3-aminopyridine-like,
COC(=O)C(c1ccccc1Cl)N1CCC(S)/C(=C/C(=O)O)C1,JOH-UNI-591f77bd-1,JOH-UNI-591f77bd-1,,,99.0,-2.050877,1.772847275,,,,,,,False,False,,
O=C(Nc1nncn1C1CC1)C1CCOc2ccccc21,EDJ-MED-0e996074-1,EDJ-MED-0e996074-1,,,99.0,-1.26865595,2.1527435,,,,,,0.0,False,False,3-aminopyridine-like,x11159
C=CC(=O)N(Cc1cccc(Cl)c1)C(C(=O)NCCc1cccc(F)c1)c1cnccc1C,MAT-POS-c0143b99-1,MAT-POS-c0143b99-1,,,99.0,,,99.5,,,,,,True,False,Ugi,
CC(C)(C)NC(=O)C(Nc1ccc(CCC#N)cc1)c1cccnc1,MAT-POS-3d050446-1,MAT-POS-3d050446-1,0.0,,,1.817219,14.20962,,,0.99,0.99,,,False,False,,
COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-05819dc4-1,ALP-POS-05819dc4-1,,,0.691763482954651,,,99.5,,,,,,False,False,quinolones,
Cc1ccncc1OCCNC(=O)C(C)(C)c1cccc(Cl)c1,WIL-UNI-2e73223c-4,WIL-UNI-2e73223c-4,,,99.0,,,99.5,,,,,29.96854938,False,False,,
Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,ALP-POS-ddb41b15-1,ALP-POS-ddb41b15-1,,,22.8724126543909,,,15.7999881042112,4.80134324002516,,,,0.0,False,False,3-aminopyridine-like,
CN(C)c1cncc(CN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-3,ALP-POS-ddb41b15-3,,,99.0,,,57.7127722621655,4.23872806363548,,,,,False,False,quinolones,
COc1cccc(CCN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-4,ALP-POS-ddb41b15-4,,,99.0,,,4.07314444816202,5.3900701880168,,,,94.31949275,False,False,quinolones,
Cn1c(C(NC(=O)Cc2cc3ccccc3[nH]2)c2cccc(Cl)c2)nc2ccccc21,ALP-POS-ddb41b15-8,ALP-POS-ddb41b15-8,,,31.3591677594536,,,99.5,,,,,0.0,False,False,,
COc1cccc(C(NC(=O)Cc2cccc(Cl)c2)c2nc3ccccc3[nH]2)c1,ALP-POS-ddb41b15-9,ALP-POS-ddb41b15-9,,,,,,99.5,,,,,38.22496524,False,False,,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)C(=O)N1,MIC-UNK-fc94cdb5-1,MIC-UNK-fc94cdb5-1,,,99.0,,,99.5,,,,,14.82588362,False,False,Ugi,
O=C(Cc1cccc(Cl)c1)NC1CCCNC1=O,MIC-UNK-4c7b8ba7-1,MIC-UNK-4c7b8ba7-1,,,99.0,,,99.5,,,,,0.0,False,False,Ugi,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)CN1,MIC-UNK-42806bd5-2,MIC-UNK-42806bd5-2,,,99.0,,,,,,,,0.0,False,False,3-aminopyridine-like,
O=C1Nc2cc(N3CCCC3)ccc2C1=O,LOR-NOR-30067bb9-1,LOR-NOR-30067bb9-1,,0.0,,7.4592515,37.262335,,,,,,0.0,False,False,Isatins,
Cc1cccc(COC(=O)c2cccc3c2NC(=O)C3=O)c1,LOR-NOR-30067bb9-2,LOR-NOR-30067bb9-2,,83.6881761292176,17.287607689674,-1.0989013,0.0383509,,,,,,136.0189617,False,False,Isatins,
O=C1C(=O)N(CCCOc2ccc(Cl)cc2)c2ccccc21,LOR-NOR-30067bb9-3,LOR-NOR-30067bb9-3,,7.22822162612196,,-0.218305185,3.4707575,,,,,,236.3758869,False,False,Isatins,
COc1ccccc1OCCN1C(=O)C(=O)c2cc(Br)cc(C)c21,LOR-NOR-30067bb9-4,LOR-NOR-30067bb9-4,,48.0703003527665,,-2.6358875,-0.70654175,,,,,,,False,False,Isatins,
Cc1ccc(OCCN2C(=O)C(=O)c3cccc(Cl)c32)cc1,LOR-NOR-30067bb9-5,LOR-NOR-30067bb9-5,,77.0005936615092,2.14630206011913,0.3156575,5.6538095,,,,,,78.2365337,False,False,Isatins,
CCOc1ccccc1CN1C(=O)C(=O)c2cc(Br)ccc21,LOR-NOR-30067bb9-6,LOR-NOR-30067bb9-6,,72.1822186261689,12.40770499455,0.56641345,3.6403865,,,,,,429.5403518,False,False,Isatins,
COc1ccc(CN2C(=O)C(=O)c3cc(Br)cc(C)c32)cc1OC,LOR-NOR-30067bb9-7,LOR-NOR-30067bb9-7,,99.2708394698826,1.23059687370182,-2.837967,0.559038305,,,,,,43.85132878,False,False,Isatins,
Cc1cccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)c1,LOR-NOR-30067bb9-8,LOR-NOR-30067bb9-8,,53.6831043978543,42.3633050879897,-4.736337,-1.4204585,,,,,,56.99345388,False,False,Ugi,
CCc1cccc(CC)c1NC(=O)CN1C(=O)C(=O)c2cc(OC)ccc21,LOR-NOR-30067bb9-9,LOR-NOR-30067bb9-9,,12.9625676671743,,-6.583081,-0.84077,,,,,,48.53449884,False,False,Ugi,
N#Cc1ccc(CN2C(=O)C(=O)c3cccc(Br)c32)c(F)c1,LOR-NOR-30067bb9-10,LOR-NOR-30067bb9-10,,72.113644347676,14.2904857819151,-1.68449,-0.39088455,,,,,,80.68576155,False,False,Isatins,
N#Cc1cccc(CN2C(=O)C(=O)c3cccc(Br)c32)c1,LOR-NOR-30067bb9-11,LOR-NOR-30067bb9-11,,91.1822971287567,0.0170131187483226,-5.4237035,-2.3821817,,,,,,82.10272751,False,False,Isatins,
CC(C)(C)NC(=O)CN1C(=O)C(=O)c2cccc(Br)c21,LOR-NOR-30067bb9-12,LOR-NOR-30067bb9-12,,0.0,,-2.411682,1.27590535,,,,,,0.0,False,False,Ugi,
O=C1Nc2ccc(OCCF)cc2C1=O,LOR-NOR-30067bb9-13,LOR-NOR-30067bb9-13,,56.1676041500567,45.2373840282432,-6.8589125,-2.9249945,,,,,,0.0,False,False,Isatins,
COC(=O)c1cc(Br)cc2c1NC(=O)C2=O,LOR-NOR-30067bb9-15,LOR-NOR-30067bb9-15,,61.7045178833531,42.332413548167,-5.733461,-5.375027,,,,,,111.5107045,False,False,Isatins,
N#CCCCOC(=O)c1cccc2c1NC(=O)C2=O,LOR-NOR-30067bb9-16,LOR-NOR-30067bb9-16,,0.0,,-3.6492365,-1.219854,,,,,,0.0,False,False,Isatins,
Cc1cccc(C)c1NC(=O)CN1C(=O)C(=O)c2ccccc21,LOR-NOR-30067bb9-17,LOR-NOR-30067bb9-17,,0.0,,-5.560882,-2.0886498,,,,,,37.73348072,False,False,Ugi,
O=C1C(=O)N(Cc2ncon2)c2ccc(Br)cc21,LOR-NOR-30067bb9-18,LOR-NOR-30067bb9-18,,94.0515123163933,3.79449231210987,-1.8791945,-2.395457,,,,,,101.1489858,False,False,Isatins,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc4c3=O)c2)N1,JAN-GHE-74b8b0cb-1,JAN-GHE-74b8b0cb-1,,,99.0,,,99.5,,,,,0.0,False,False,3-aminopyridine-like,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc43)c2)N1,MAT-POS-c478e61b-1,MAT-POS-c478e61b-1,,,99.0,,,82.1185141893301,4.08555891713404,,,,34.16426593,False,False,3-aminopyridine-like,
COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,MAT-POS-c9973a83-1,MAT-POS-c9973a83-1,,,43.6028044902446,24.617285,48.298705,36.7822826346147,4.43436132281799,,,,240.4301686,False,False,3-aminopyridine-like,x11271
Cc1nnc(NC(=O)C2COc3ccc(Cl)cc32)n1C1CC1,JAG-UCB-47403a7c-1,JAG-UCB-47403a7c-1,,0.0,,-63.170465,-2.4054615,,,,,,43.92437605,False,False,3-aminopyridine-like,
O=C(COc1ccccc1F)Nc1ncnc2[nH]cnc12,COM-UCB-8c7d23dc-1,COM-UCB-8c7d23dc-1,,,99.0,-6.5428075,-3.69242,,,,,,0.0,False,False,,
O=C1C(Nc2ncnc3[nH]cnc23)CCN1Cc1ccccc1,COM-UCB-8c7d23dc-6,COM-UCB-8c7d23dc-6,,,99.0,-6.2633755,-5.3573265,,,,,,0.0,False,False,,
Cn1c(-c2ccc(NC(=O)C3CCCCC(=O)N3)cc2)nc2ccccc21,COM-UCB-8c7d23dc-7,COM-UCB-8c7d23dc-7,,,99.0,-3.326542,-2.9704775,,,,,,0.0,False,False,Ugi,
Cc1[nH]c2ncnc(NC(=O)c3cc4ccccc4c(=O)o3)c2c1C,COM-UCB-8c7d23dc-12,COM-UCB-8c7d23dc-12,,,99.0,-7.3240935,-4.980234,,,,,,,False,False,,
O=C1CCCCC(C(=O)Nc2ccc(-c3nc[nH]n3)cc2F)N1,COM-UCB-8c7d23dc-13,COM-UCB-8c7d23dc-13,,,99.0,-4.074652,-3.070475,,,,,,0.0,False,False,Ugi,
O=C(Nc1c[nH]nc1-c1ccccn1)c1cccc2nccn12,COM-UCB-8c7d23dc-15,COM-UCB-8c7d23dc-15,,,99.0,2.589647,9.0147005,,,,,,0.0,False,False,,
Cc1[nH]c2ncnc(NC(=O)C3CCN(c4ccc(Cl)cn4)CC3)c2c1C,COM-UCB-8c7d23dc-16,COM-UCB-8c7d23dc-16,,,99.0,-8.154911,-5.2087325,,,,,,0.0,False,False,,
Cc1[nH]c2ncnc(NC(=O)c3cccc4c3oc(=O)n4C)c2c1C,COM-UCB-8c7d23dc-18,COM-UCB-8c7d23dc-18,,,,2.858798,6.1040345,,,,,,0.0,False,False,,
COc1c(Cl)cccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-3fc1724e-1,ALP-POS-3fc1724e-1,,,16.5435311000115,,,6.38861008225905,5.19459361746981,,,,125.7627803,False,False,quinolones,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(C2COC2)c1,WIL-MOD-03b86a88-2,WIL-MOD-03b86a88-2,,,56.9033370753229,,,19.0908832386134,4.71917397853234,,,,209.6117354,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2COC2)c1,WIL-MOD-03b86a88-4,WIL-MOD-03b86a88-4,,,15.281680336001,,,15.9533573095944,4.79714790774166,,,,201.0454389,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NS(C)(=O)=O)c1,WIL-MOD-03b86a88-5,WIL-MOD-03b86a88-5,,54.615,,,,21.7971619825337,4.66160004839358,,,,219.6411582,False,False,3-aminopyridine-like,
