,SMILES
232,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1n[nH]c2ncccc12
233,Cc1ncn(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
234,CCOC(=O)c1conc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
235,COC(=O)c1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn2c1CCC2
236,CC(C)(C)OC(=O)COCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
237,CCN(CC)C(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
238,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
239,CC(C)(C)CNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
240,O=C(NCCOc1cc(Cl)cc(OCCCc2nnco2)c1)c1cc(=O)[nH]c2ccccc12
241,N#CC12COC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(C1)C2
242,O=C(NCCOc1cc(Cl)cc(OCc2nnc(N3CCCC3)o2)c1)c1cc(=O)[nH]c2ccccc12
243,CC1(C)COC(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)=N1
244,COCc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
245,Cn1cnnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
246,O=C(NCCOc1cc(Cl)cc(OCCCN2CCCOCC2)c1)c1cc(=O)[nH]c2ccccc12
247,O=C(NCCOc1cc(Cl)cc(OCCC(=O)N2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
248,CC(C)N(C)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
249,COc1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)occc1=O
250,CCOC(=O)c1n[nH]c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
251,Cc1ccc(S(N)(=O)=O)cc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
252,CN1CC(=O)N(CCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1=O
253,COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
254,O=C(NCCOc1cc(Cl)cc(OCC2COCCOC2)c1)c1cc(=O)[nH]c2ccccc12
255,CC1(C)NC(=O)N(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1=O
256,O=C(NCCOc1cc(Cl)cc(OCCCc2cn[nH]c2)c1)c1cc(=O)[nH]c2ccccc12
257,COCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
258,Cn1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1=O
259,COC(=O)C(Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC
260,CN(C)S(=O)(=O)c1ccc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
261,O=C(NCCOc1cc(Cl)cc(OCCC(=O)N2CCCC2)c1)c1cc(=O)[nH]c2ccccc12
262,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCc3ccccc32)c1)c1cc(=O)[nH]c2ccccc12
263,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n(C)n1
264,CCOC(=O)C12COC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(C1)C2
265,CS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
266,CC(C)(C)S(=O)(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
267,CCOC(=O)c1snnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
268,COCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
269,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCc3ccccc3C2)c1)c1cc(=O)[nH]c2ccccc12
270,CN1CCN(C(=O)CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
271,COC(=O)c1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
272,CCn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
273,O=C(NCCOc1cc(Cl)cc(OCn2nnc3ccccc32)c1)c1cc(=O)[nH]c2ccccc12
274,CC(C)Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
275,Cc1ccnn1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
276,CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
277,CC(=O)OC(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
278,O=C(NCCOc1cc(Cl)cc(OCc2cc[nH]n2)c1)c1cc(=O)[nH]c2ccccc12
279,O=C(NCCOc1cc(Cl)cc(OCN2C(=O)c3ccccc3C2=O)c1)c1cc(=O)[nH]c2ccccc12
280,COc1cncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
281,CN(C)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
282,Cc1ncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
283,O=C(NCCOc1cc(Cl)cc(OCOC(=O)N2CCCC2)c1)c1cc(=O)[nH]c2ccccc12
284,COCc1nocc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
285,CN(C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCCC1
286,CCOC(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
287,CC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CS(=O)(=O)C1
288,CCOC(=O)C(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
289,O=C(NCCOc1cc(Cl)cc(OCCn2ccnn2)c1)c1cc(=O)[nH]c2ccccc12
290,CCc1nn2c(=O)cc(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nc2s1
291,Cc1cnn(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
292,NC(=O)c1cccc(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
293,O=C(NCCOc1cc(Cl)cc(OCc2nnc3n2CCOCC3)c1)c1cc(=O)[nH]c2ccccc12
294,CCn1cnnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
295,COCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
296,Cc1oc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1S(C)(=O)=O
297,O=C(NCCOc1cc(Cl)cc(OCc2nc3c(c(=O)[nH]2)CCCC3)c1)c1cc(=O)[nH]c2ccccc12
298,COC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CN(C)C1
299,COC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CN(C2CC2)C1
300,COC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
301,COC(=O)c1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn2c1CCCC2
302,CC(=O)N1CCN(C(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
303,CCOC(=O)c1[nH]ncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
304,O=C(NCCOc1cc(Cl)cc(OCc2cn(C3CC3)nn2)c1)c1cc(=O)[nH]c2ccccc12
305,COCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
306,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCS(=O)(=O)CC2)c1)c1cc(=O)[nH]c2ccccc12
307,Cn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
308,CCCNC(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
309,COC(=O)c1ccoc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
310,CC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
311,O=C(NCCOc1cc(Cl)cc(OC2CS(=O)(=O)C2)c1)c1cc(=O)[nH]c2ccccc12
312,O=C(NCCOc1cc(Cl)cc(OCCN2CCC2)c1)c1cc(=O)[nH]c2ccccc12
313,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n(C)n1
314,Cc1oc(=O)oc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
315,O=C(NCCOc1cc(Cl)cc(OCc2noc(N3CCCC3)n2)c1)c1cc(=O)[nH]c2ccccc12
316,COc1ccc(-c2noc(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)n2)nn1
317,CC(C)(C)OC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
318,O=C(NCCOc1cc(Cl)cc(OCc2noc(N3CCOCC3)n2)c1)c1cc(=O)[nH]c2ccccc12
319,Cc1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
320,CC12COC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(C1)C2
321,COCCN(CCOC)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
322,O=C(NCCOc1cc(Cl)cc(OCc2ccn3ncnc3c2)c1)c1cc(=O)[nH]c2ccccc12
323,O=C(NCCOc1cc(Cl)cc(OCCOC2COC2)c1)c1cc(=O)[nH]c2ccccc12
324,O=C(NCCOc1cc(Cl)cc(OCCCn2cnnn2)c1)c1cc(=O)[nH]c2ccccc12
325,Cn1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
326,COC(=O)N(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
327,Cn1cncc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
328,CCOC(=O)N1CCN(C(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
329,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCCCC2)c1)c1cc(=O)[nH]c2ccccc12
330,O=C(NCCOc1cc(Cl)cc(OCc2nnc(C3CCOCC3)o2)c1)c1cc(=O)[nH]c2ccccc12
331,NC(=O)NC(=O)OCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
332,Cc1nn(C)c(C)c1NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
333,O=C(NCCOc1cc(Cl)cc(OCCc2cnccn2)c1)c1cc(=O)[nH]c2ccccc12
334,Cc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
335,CS(=O)(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
336,CCn1nccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
337,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1nnn[nH]1
338,Cc1c(S(N)(=O)=O)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
339,O=C1CC2CC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(C2)N1
340,O=C(NCCOc1cc(Cl)cc(OCCn2cnc3ccccc3c2=O)c1)c1cc(=O)[nH]c2ccccc12
341,Cc1ccccc1CNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
342,CS(=O)(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
343,CCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
344,COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1
345,CCCCn1nnnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
346,CCNC(=O)CN(CC)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
347,CC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
348,CS(=O)(=O)c1ccc(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
349,O=C(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1ccccn1
350,O=C(NCCOc1cc(Cl)cc(OCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12
351,Cc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
352,CCOC(=O)CCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
353,COC(=O)CCCc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
354,CC(C)(C)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
355,CN(C)S(=O)(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
356,COC(=O)c1sccc1NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
357,O=C(NCCOc1cc(Cl)cc(OCc2nc(=O)[nH][nH]2)c1)c1cc(=O)[nH]c2ccccc12
358,O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCCC2)c1)c1cc(=O)[nH]c2ccccc12
359,O=C(NCCOc1cc(Cl)cc(OCCn2nc3ccccn3c2=O)c1)c1cc(=O)[nH]c2ccccc12
360,O=C(NCCOc1cc(Cl)cc(OCc2ccon2)c1)c1cc(=O)[nH]c2ccccc12
361,N#CCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
362,CN1CCN(CCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
363,COC(=O)c1cccc(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
364,Cc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
365,CCc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n[nH]1
366,Cn1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc(=O)n(C)c1=O
367,CN1CCN(C(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
368,O=C(NCCOc1cc(Cl)cc(OCCn2cccn2)c1)c1cc(=O)[nH]c2ccccc12
369,O=C(NCCOc1cc(Cl)cc(OCc2nnnn2C2CCC2)c1)c1cc(=O)[nH]c2ccccc12
370,O=C(NCCOc1cc(Cl)cc(OCc2nnnn2-c2ccccc2)c1)c1cc(=O)[nH]c2ccccc12
371,CS(=O)(=O)Nc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
372,CC1(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N=N1
373,CC(=O)Nc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cs1
374,COc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
375,COC(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
376,Cc1nccn1CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
377,COc1ccc(CNC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
378,COCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
379,N#Cc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
380,CN(C)CCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
381,COc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
382,O=C(NCCOc1cc(Cl)cc(OCCN2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
383,CN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O
384,COCCS(=O)(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
385,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NCCCn1cccn1
386,CC(C)OCCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
387,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NC(=O)c1ccccc1
388,Cc1cc(=O)n2nc(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nc2[nH]1
389,COC(C)(C)c1noc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
390,CS(=O)(=O)c1ccccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
391,NS(=O)(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
392,COC(=O)C(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
393,O=C(NCCOc1cc(Cl)cc(OCc2cccc3ncnn23)c1)c1cc(=O)[nH]c2ccccc12
394,NC(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
395,O=C(NCCOc1cc(Cl)cc(OCCC2COC2)c1)c1cc(=O)[nH]c2ccccc12
396,CCn1cncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
397,O=C(NCCOc1cc(Cl)cc(OCCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12
398,Cc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
399,Cc1c[nH]c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
400,CN(C)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
401,O=C(NCCOc1cc(Cl)cc(OCCCN2CCCC2)c1)c1cc(=O)[nH]c2ccccc12
402,O=C(NCCOc1cc(Cl)cc(OCCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12
403,CCn1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
404,CN(C)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
405,CC12COC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(OC1)OC2
406,O=C(NCCOc1cc(Cl)cc(OCCCn2ccnc2)c1)c1cc(=O)[nH]c2ccccc12
407,CN(C)CC(C)(C)CN(C)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
408,O=C(NCCOc1cc(Cl)cc(OCCOC2CCS(=O)(=O)CC2)c1)c1cc(=O)[nH]c2ccccc12
409,CC(C)Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
410,N#CC1(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
411,COC(=O)c1ccnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
412,CCn1ccnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
413,O=C(NCCOc1cc(Cl)cc(OCc2ccncc2)c1)c1cc(=O)[nH]c2ccccc12
414,COC(=O)c1ccnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
415,O=C(NCCOc1cc(Cl)cc(OCCNC(=O)C2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
416,O=C(NCCOc1cc(Cl)cc(OCc2cnon2)c1)c1cc(=O)[nH]c2ccccc12
417,O=C(NCCOc1cc(Cl)cc(OCCN2CCNC2=O)c1)c1cc(=O)[nH]c2ccccc12
418,Cc1conc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
419,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Nc1cccnn1
420,O=C(NCCOc1cc(Cl)cc(OCc2n[nH]c3c2COCC3)c1)c1cc(=O)[nH]c2ccccc12
421,O=C(NCCOc1cc(Cl)cc(OC2CCC2)c1)c1cc(=O)[nH]c2ccccc12
422,Cc1cn(C)nc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
423,CC12CC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(CO1)C2
424,Cc1nnc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
425,O=C(NCCOc1cc(Cl)cc(OCCc2nnnn2-c2ccccc2)c1)c1cc(=O)[nH]c2ccccc12
426,CC(C)(C)OC(=O)NCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
427,O=C(NCCOc1cc(Cl)cc(OCC2=NCCCN2)c1)c1cc(=O)[nH]c2ccccc12
428,NC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
429,O=C(NCCOc1cc(Cl)cc(OCCC2=NCCCN2)c1)c1cc(=O)[nH]c2ccccc12
430,COC(=O)c1cncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
431,O=C(NCCOc1cc(Cl)cc(OCCOC2CCC2)c1)c1cc(=O)[nH]c2ccccc12
432,CCOCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
433,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NCO
434,O=C(NCCOc1cc(Cl)cc(OC2COC2)c1)c1cc(=O)[nH]c2ccccc12
435,Cn1cnnc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
436,COCC(COC)Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
437,O=C(NCCOc1cc(Cl)cc(OCc2nnc3c(=O)[nH]ccn23)c1)c1cc(=O)[nH]c2ccccc12
438,CC(C)C(=O)N(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
439,O=C(NCCOc1cc(Cl)cc(OCc2ccc(B(O)O)cc2)c1)c1cc(=O)[nH]c2ccccc12
440,N#Cc1ccnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
441,COCC(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)COC
442,O=C(NCCOc1cc(Cl)cc(OCc2noc3c2COCC3)c1)c1cc(=O)[nH]c2ccccc12
443,COCC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
444,COCCOCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
445,CCOC(=O)c1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ns1
446,CC(C)OCc1noc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
447,COC(=O)c1ccnc(SCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
448,N#Cc1ccccc1NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
449,O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NC1CCCCC1
450,CCCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
451,COC(=O)c1ccccc1NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
452,CC(C)CNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
453,COc1ccc(CCNC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
454,COC(=O)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
455,Cc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
456,O=C(NCCOc1cc(Cl)cc(OCc2ccno2)c1)c1cc(=O)[nH]c2ccccc12
457,CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
458,CCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
459,O=C(NCCOc1cc(Cl)cc(OCCN2CCCC2)c1)c1cc(=O)[nH]c2ccccc12
460,COCCOC(=O)N(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
461,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(C)nn1
