,SMILES
1227,COC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCSCC1
1228,COC(=O)CN(C)CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1229,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1230,CC(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C(C)(C)C1
1231,COC(=O)c1cccc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1232,CC(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1(C)C
1233,CC(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC12CCCCC2
1234,COC(=O)CC1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1235,COC(=O)C(C)(C)N(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)C
1236,COC(=O)C1(C#N)CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1237,COC(=O)Cc1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1238,CCOC(=O)c1cn(C)nc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1239,CCOC(=O)C1(C)CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1240,COC(=O)CN(CCc1ccccc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1241,COCCN(CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC(C)(C)C
1242,CCOC(=O)CC(C)(C)N(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1243,CN(CCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC(C)(C)C
1244,CCn1nc(C)c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1C(=O)OC
1245,CCOC(=O)Cn1nc(C)c(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1C
1246,CCOC(=O)c1nc(C)oc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1247,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cccc(C)n1
1248,CCOC(=O)c1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c[nH]1
1249,CCOC(=O)c1nnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1250,O=C(CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)OCc1ccccc1
1251,COC(=O)c1ccc(S(N)(=O)=O)c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1252,COC(=O)C1(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
1253,CCOC(=O)[C@@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)(C)C
1254,COC(=O)Cc1csc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
1255,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)c1)c1cc(=O)[nH]c2ccccc12
1256,COC(=O)COc1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
1257,COC(=O)[C@@H]1CCCN1C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1258,CC(=O)NCCCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1259,CCOC(=O)CN(CCOC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1260,CC(C)(C)OC(=O)N[C@H]1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1261,CCOC(=O)CC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1262,COC(=O)C(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1263,COC(=O)CCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1264,COC(=O)CN(Cc1ccccc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1265,COC(=O)c1n[nH]c2ccc(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc12
1266,COC(=O)c1cccnc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1267,CCOC(=O)Cc1ccncc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1268,CCOC(=O)c1ccncc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1269,COC(=O)c1c[nH]c(=O)c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1270,COC(=O)c1cnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
1271,COC(=O)CN(CCN1CCOCC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1272,COC(=O)CCc1csc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
1273,COC(=O)CC(C)(C)N(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1274,COC(=O)Cn1cnc2c(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ncnc21
1275,CC(C)(C)OC(=O)N1C[C@H]2[C@H](NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)[C@H]2C1
1276,CCOC(=O)C(C)(C)N(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1277,CCOC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
1278,CC(=O)NC1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1279,CCOC(=O)CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1280,COC(=O)c1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1OC
1281,CCC(CC)(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC
1282,COC(=O)C1(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
1283,COC(=O)N1CC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1284,CCOC(=O)CNC(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1285,COC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
1286,COC(=O)c1cccc2[nH]c(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)nc12
1287,COC(=O)c1ccnc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1288,COC(=O)c1cc2c(nc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CCC2
1289,CCOC(=O)[C@@H]1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1290,CCOC(=O)c1ccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
1291,COC(=O)C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1292,COC(=O)c1cncc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1293,CCOC(=O)C(C)(C)n1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
1294,CCOC(=O)c1ncccc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1295,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCCC1
1296,COC(=O)c1cnc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1297,COC(=O)CCN(Cc1cccnc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1298,CCOC(=O)c1cnn(CCC#N)c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1299,O=C(N[C@H]1[C@@H]2CN(Cc3ccccc3)C[C@@H]21)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1300,O=C(CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)OCc1ccccc1
1301,CCOC(=O)c1c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn2cc[nH]c12
1302,COC(=O)CN(CC(C)C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1303,COC(=O)[C@@H](C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1304,COC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCS(=O)(=O)CC1
1305,CC(=O)N(C)CCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1306,COC(=O)c1[nH]c(C)cc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1307,COc1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1NC(C)=O
1308,CCOC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1309,COC(=O)CSCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1310,CCOC(=O)c1c(C)nn(C)c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1311,CC(=O)N1CCC(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1312,COC(=O)c1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc(S(C)(=O)=O)c1
1313,COC(=O)CCN(Cc1ccncc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1314,CCC(CC)(CC(=O)OC)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1315,COC(=O)Cc1ccccc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1316,CC(C)(C)OC(=O)N1CC(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1317,CCOC(=O)c1sc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1C
1318,CCOC(=O)c1cccnc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1319,COC(=O)[C@H]1CCCCN1C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1320,COC(=O)c1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
1321,COC(=O)c1scc(C#N)c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1322,CCOC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCCC1
1323,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CC1
1324,COC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1325,CCOC(=O)c1ccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
1326,COC(=O)CCC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1327,CCOC(=O)c1csc(N(C)C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
1328,COC(=O)[C@@H]1[C@H]2CN(C(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C[C@H]21
1329,CC(=O)Nc1ccccc1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1330,COC(=O)C1CC2(CC(NC(=O)c3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)C1
1331,CC(=O)NCCN(Cc1ccccc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1332,COC(=O)CN(CC#N)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1333,CCOC(=O)C(=O)N1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1334,COC(=O)CC(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1335,CCOC(=O)c1c(SC)n[nH]c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1336,CN(CCCNC(=O)OC(C)(C)C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1337,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccc1
1338,COC(=O)C(C)(C)C(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1339,COC(=O)CCCc1nnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1340,CCOC(=O)c1coc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
1341,COCCN(CCC(=O)OC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1342,COC(=O)c1ccncc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1343,COC(=O)C1CCN(CCCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1344,COC(=O)c1cc(C#N)c(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1345,COC(=O)CN(CCN(C)C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1346,CCOC(=O)c1[nH]c(C)nc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1347,COC(=O)CCC(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1348,CCOC(=O)c1[nH]cnc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1349,COC(=O)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1cccc(C)n1
1350,COC(=O)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)C
1351,COCCN(CC(=O)OC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1352,CC(=O)N1CC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1353,CC(=O)N1CCN(C(=O)CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1354,CC(=O)Nc1cccc(OCCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1355,CCOC(=O)NCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1356,COC(=O)C1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1357,CCOC(=O)N1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1358,CCOC(=O)[C@@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCCC1
1359,CCN(CC(=O)OC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1360,COC(=O)COc1ccccc1CNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1361,CCOC(=O)C(C)(C)NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1362,CC(C)(C)OC(=O)N1CC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1363,COC(=O)CN(CC1CC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1364,CC(C)(C)OC(=O)N1CC[C@@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1365,CC(C)(C)OC(=O)N1CC[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1366,CCOC(=O)CN(CC1CC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1367,CCOC(=O)CCN(Cc1cccnc1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1368,CC(C)(C)OC(=O)N[C@H]1C[C@@H]1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1369,CCOC(=O)CCN(CC1CC1)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1370,O=C(NCCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccc1
1371,CCOC(=O)CN(CC(N)=O)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1372,CC[C@H](C)[C@H](NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC
1373,COC(=O)[C@H]1C[C@@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1374,COC(=O)N1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1375,CC(C)(C)OC(=O)N1CC[C@H](CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1376,CC(=O)NC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1377,CN(CCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)Cc1ccccc1
1378,CCOC(=O)NC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1379,CC(=O)Nc1ccc(CCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
1380,COC(=O)CCCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1381,CC(C)(C)OC(=O)N[C@H]1C[C@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1382,CCOC(=O)CN(CC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1383,CCN(CCC(=O)OC)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1384,CCOC(=O)c1cnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
1385,CC(=O)NCC1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1386,CC(C)(C)OC(=O)N[C@H]1C[C@@H](NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
1387,CCOC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCC1
1388,CCOC(=O)c1c(C)n[nH]c1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1389,COC(=O)C1CCN(CCCCNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1390,CCOC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
1391,COC(=O)Cn1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
1392,COC(=O)c1nonc1NC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1393,COC(=O)[C@@H]1CCCN1C1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1394,CCOC(=O)C1CCC(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1395,CCOC(=O)c1cnn2c1N(C(=O)c1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CCC2
1396,COC(=O)CCN(CC(C)C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1397,COC(=O)c1cc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)oc1C
1398,COC(=O)COc1cccc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1399,COC(=O)CCCN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1400,COC(=O)CCCCCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1401,COC(=O)CCN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccn1
1402,COC(=O)c1ccnc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1403,O=C(NCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccccc1
1404,CN(CCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OC(C)(C)C
1405,CC(=O)N1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1406,CCOC(=O)CN1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1407,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)C
1408,O=C(NCCOc1cc(Cl)cc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)c1)c1cc(=O)[nH]c2ccccc12
1409,CCOC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CC1
1410,CC(=O)Nc1cccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1411,COC(=O)CN1CCCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1412,COC(=O)c1cc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c[nH]1
1413,COC(=O)CCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1414,COC(=O)c1sc(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1C
1415,COC(=O)CN1CCN(C(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
1416,CCOC(=O)CN(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1417,COC(=O)C1(NC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCCCC1
1418,COC(=O)c1c(C)nsc1N(C)C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1419,CC(=O)Nc1cccc(CNC(=O)c2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
1420,CC(C)(C)OC(=O)NCCNC(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
1421,CCOC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)(C)C
1422,COC(=O)CN(C(=O)c1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(C)(C)C
