,SMILES
226,COCCn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
227,Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
228,CCn1nccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
229,Cn1cncc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
230,O=C(NCCOc1cc(Cl)cc(NCc2cnccn2)c1)c1cc(=O)[nH]c2ccccc12
231,Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc(N(C)C)n1
232,Cc1cnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
233,Cc1cnn(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
234,Cc1nnsc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
235,CCOC(=O)c1cn[nH]c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
236,Cn1ncc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
237,Cn1cnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
238,Cn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
239,CCn1nc(C)c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
240,COC(=O)Cn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
241,Cc1n[nH]c(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
242,Cn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)n(C)c1=O
243,Cc1nccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
244,CN1CCC(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
245,COC(=O)c1cnn(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
246,COC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
247,O=C(NCCOc1cc(Cl)cc(NCc2ccnc3nccnc23)c1)c1cc(=O)[nH]c2ccccc12
248,CCOC(=O)c1cnn(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
249,Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n(C)n1
250,COc1nccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
251,COc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccc1OCCO
252,O=C(NCCOc1cc(Cl)cc(NCc2cc3n(n2)CCCO3)c1)c1cc(=O)[nH]c2ccccc12
253,CCn1ncnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
254,Cc1cnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
255,NS(=O)(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
256,Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ncn1
257,COC(=O)c1cccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
258,CN(C)c1ncc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
259,COC(=O)c1nn(C)c(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
260,O=C(NCCOc1cc(Cl)cc(NCc2ccon2)c1)c1cc(=O)[nH]c2ccccc12
261,CCOC(=O)c1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
262,Cc1nocc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
263,COC(=O)c1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
264,C[N+](C)(C)CCNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
265,O=C(NCCOc1cc(Cl)cc(NCc2cccnn2)c1)c1cc(=O)[nH]c2ccccc12
266,COc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)oc(=O)c1
267,CN(C)c1c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)n(C)c(=O)n1C
268,Cn1nnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
269,N#CC1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
270,N#Cc1csc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
271,O=C(NCCOc1cc(Cl)cc(NCc2c[nH]nn2)c1)c1cc(=O)[nH]c2ccccc12
272,Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]n1
273,CN(C)Cc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
274,COCc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
275,O=C(NCCOc1cc(Cl)cc(NCc2c[nH]c3nccnc23)c1)c1cc(=O)[nH]c2ccccc12
276,O=C1COc2cc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccc2N1
277,Cc1c[nH]nc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
278,Cn1cnnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
279,Cn1cc(-c2ncc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cn2)cn1
280,Cc1nc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]c1C
281,CC1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)COC1
282,CCOCCCNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
283,COC1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
284,COC(=O)C(C)(C)CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
285,COC(=O)c1scnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
286,COC(=O)C1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
287,Cn1ncnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
288,COC(=O)c1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1C
289,COC1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
290,NC(=O)c1ccccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
291,CC(C)(C)n1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
292,O=C(NCCOc1cc(Cl)cc(NCc2ccc3[nH]c(=O)[nH]c3c2)c1)c1cc(=O)[nH]c2ccccc12
293,Cc1ncoc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
294,Cn1cc(-c2nn(C)cc2CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
295,COC(=O)C(C)(C)CCNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
296,Cn1cc(-c2n[nH]cc2CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
297,COc1ccnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
298,Cc1cn(C)c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
299,O=C(NCCOc1cc(Cl)cc(NCc2ccc[nH]2)c1)c1cc(=O)[nH]c2ccccc12
300,CCOC(=O)c1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]n1
301,CCOC(=O)c1nn(C)cc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
302,O=C(NCCOc1cc(Cl)cc(NCc2cc3c(nn2)OCCO3)c1)c1cc(=O)[nH]c2ccccc12
303,CS(=O)(=O)N1CCc2cccc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)c21
304,O=C(NCCOc1cc(Cl)cc(NCc2cn(Cc3cccnc3)nn2)c1)c1cc(=O)[nH]c2ccccc12
305,O=C(NCCOc1cc(Cl)cc(NCc2cnn3ncccc23)c1)c1cc(=O)[nH]c2ccccc12
306,O=C(NCCOc1cc(Cl)cc(NCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
307,O=C(NCCOc1cc(Cl)cc(NCc2cccc3ncnn23)c1)c1cc(=O)[nH]c2ccccc12
308,COC(=O)c1coc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
309,Cc1nn(C)c(C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
310,CN(C)c1ncc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
311,CN(C)c1nccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
312,COc1nccnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
313,COC(=O)Cn1cccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
314,Cn1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
315,CCOC(=O)Cn1nc(C)c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1C
316,Cn1nnc2cc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccc21
317,NC(=O)c1csc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
318,CNC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
319,Cc1n[nH]cc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
320,COC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
321,COc1c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(C)nn1C
322,O=C(NCCOc1cc(Cl)cc(NCc2cnc3ncccn23)c1)c1cc(=O)[nH]c2ccccc12
323,O=C(NCCOc1cc(Cl)cc(NCc2cnc3cnccn23)c1)c1cc(=O)[nH]c2ccccc12
324,COc1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1OCC(N)=O
325,O=C(NCCOc1cc(Cl)cc(NCc2cnc[nH]2)c1)c1cc(=O)[nH]c2ccccc12
326,CC(C)(CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O
327,NC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
328,CCC1(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)COC1
329,CS(=O)(=O)n1cccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
330,O=C(NCCOc1cc(Cl)cc(NCCN2C(=O)c3ccccc3C2=O)c1)c1cc(=O)[nH]c2ccccc12
331,O=C(NCCOc1cc(Cl)cc(NCc2cc3c(cn2)OCCO3)c1)c1cc(=O)[nH]c2ccccc12
332,Cn1nncc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
333,Cc1cnc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
334,CN(C)C(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
335,CCOC(=O)c1[nH]ncc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
336,COC(=O)c1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c[nH]1
337,CN1CCN(c2ncc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cn2)CC1
338,O=C1CN(c2ccc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cc2)CCN1
339,Cc1c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cnn1C
340,O=C(NCCOc1cc(Cl)cc(NCc2cnn3cccnc23)c1)c1cc(=O)[nH]c2ccccc12
341,CC(=O)OCCn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
342,CCn1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
343,Cn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
344,O=C(NCCOc1cc(Cl)cc(NCC2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
345,O=C(NCCOc1cc(Cl)cc(NCc2cn[nH]c2)c1)c1cc(=O)[nH]c2ccccc12
346,Cc1nn(C)c(N(C)C)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
347,NC(=O)c1cccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
348,COC(=O)CCn1nc(C)c(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1C
349,Cc1nn(C)cc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
350,CCn1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
351,NC(=O)c1cnn2cc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cnc12
352,O=C(NCCOc1cc(Cl)cc(NCc2cnc3ccnn3c2)c1)c1cc(=O)[nH]c2ccccc12
353,Cc1cc2ncc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cn2n1
354,N#Cc1cnn2cc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)cnc12
355,O=C(NCCOc1cc(Cl)cc(NCc2cnc(N3CCCC3)nc2)c1)c1cc(=O)[nH]c2ccccc12
356,COC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
357,O=C(NCCOc1cc(Cl)cc(NCc2cnc(N3CCOCC3)s2)c1)c1cc(=O)[nH]c2ccccc12
358,COc1ncnc(OC)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
359,Cn1nccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
360,COc1cc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccc1OCC(N)=O
361,Cn1ccnc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
362,O=C(NCCOc1cc(Cl)cc(NCc2ccc(CO)o2)c1)c1cc(=O)[nH]c2ccccc12
363,O=C(NCCOc1cc(Cl)cc(NCc2csnn2)c1)c1cc(=O)[nH]c2ccccc12
364,Cc1nn(C)c(N2CCOCC2)c1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
365,NC(=O)c1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
366,COC(=O)c1occc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
367,NC(=O)COc1ccc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
368,O=C(NCCOc1cc(Cl)cc(NCc2ncc[nH]2)c1)c1cc(=O)[nH]c2ccccc12
369,O=C(NCCOc1cc(Cl)cc(NCC2CC2)c1)c1cc(=O)[nH]c2ccccc12
370,Cn1cccc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
371,COc1ccc(B(O)O)cc1CNc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
372,O=C(NCCOc1cc(Cl)cc(NCc2cccc3c2B(O)OC3)c1)c1cc(=O)[nH]c2ccccc12
373,O=C(NCCOc1cc(Cl)cc(NCc2cscc2B(O)O)c1)c1cc(=O)[nH]c2ccccc12
374,O=C(NCCOc1cc(Cl)cc(NCc2cc(B(O)O)cs2)c1)c1cc(=O)[nH]c2ccccc12
375,CC1(C)OB(O)c2cc(CNc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)ccc21
376,O=C(NCCOc1cc(Cl)cc(NCc2ccc(B(O)O)o2)c1)c1cc(=O)[nH]c2ccccc12
377,O=C(NCCOc1cc(Cl)cc(NCc2ccc(B(O)O)s2)c1)c1cc(=O)[nH]c2ccccc12
378,O=C(NCCOc1cc(Cl)cc(NCc2cccc(B(O)O)c2)c1)c1cc(=O)[nH]c2ccccc12
379,O=C(NCCOc1cc(Cl)cc(NCc2ccc(B(O)O)cc2)c1)c1cc(=O)[nH]c2ccccc12
380,O=C(NCCOc1cc(Cl)cc(NCc2ccccc2B(O)O)c1)c1cc(=O)[nH]c2ccccc12
381,CNc1ncc(CNc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
382,O=C(NCCOc1cc(Cl)cc(NCc2cnn3c2NCCC3)c1)c1cc(=O)[nH]c2ccccc12
