,SMILES
231,CNC(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
232,COCC1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
233,Cn1ncnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
234,Cn1nncc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
235,O=C(NCCOc1cc(Cl)cc(OCCOc2ccccn2)c1)c1cc(=O)[nH]c2ccccc12
236,CN(C)c1oc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1C#N
237,CC(=O)NC(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
238,O=C(NCCOc1cc(Cl)cc(OCCCN2CCOC2=O)c1)c1cc(=O)[nH]c2ccccc12
239,CCN1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
240,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
241,COC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]c1C
242,O=C(NCCOc1cc(Cl)cc(OCCN2CCC2)c1)c1cc(=O)[nH]c2ccccc12
243,Cc1c(C#N)c(=O)[nH]c(=O)n1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
244,O=C(NCCOc1cc(Cl)cc(OCCOC2CC2)c1)c1cc(=O)[nH]c2ccccc12
245,O=C(NCCOc1cc(Cl)cc(OC2CSC2)c1)c1cc(=O)[nH]c2ccccc12
246,COc1ncc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
247,O=C1NC(=O)C2(CC(Oc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)C2)N1
248,CC(C)C(=O)OCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
249,NS(=O)(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
250,Cc1nccnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
251,CCOS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
252,COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1C
253,O=C(NCCOc1cc(Cl)cc(OC2CCN(c3ncccn3)CC2)c1)c1cc(=O)[nH]c2ccccc12
254,COS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
255,CS(=O)(=O)C1CCC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
256,CN1CCN(C)CC(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
257,CCOC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
258,N#CCCOCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
259,O=C(NCCOc1cc(Cl)cc(OCC2COC2)c1)c1cc(=O)[nH]c2ccccc12
260,O=C(NCCOc1cc(Cl)cc(OCC23CC(CO2)C3)c1)c1cc(=O)[nH]c2ccccc12
261,CCOC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
262,COCC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
263,COC(=O)C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
264,CCOC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
265,COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1
266,O=C(NCCOc1cc(Cl)cc(OCc2nnc3n2CCOCC3)c1)c1cc(=O)[nH]c2ccccc12
267,COC(=O)Cn1cc(CCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
268,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(C)nn1
269,CCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1
270,COC(=O)c1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
271,O=C(NCCOc1cc(Cl)cc(OCc2nncs2)c1)c1cc(=O)[nH]c2ccccc12
272,O=C(NCCOc1cc(Cl)cc(OCc2nc[nH]n2)c1)c1cc(=O)[nH]c2ccccc12
273,COCc1nnc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
274,COCCOCCOCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
275,NC(=O)c1cnn(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
276,Cc1ncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
277,CN(C)C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
278,CC(C)(C)n1nnc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
279,O=C(NCCOc1cc(Cl)cc(OCc2ncccn2)c1)c1cc(=O)[nH]c2ccccc12
280,O=C(NCCOc1cc(Cl)cc(OCc2nnn[nH]2)c1)c1cc(=O)[nH]c2ccccc12
281,Cn1ccc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
282,CC(C)(C)n1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
283,O=C(NCCOc1cc(Cl)cc(OCc2nc3ncccn3n2)c1)c1cc(=O)[nH]c2ccccc12
284,N#CCC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)COC1
285,O=C(NCCOc1cc(Cl)cc(OCC2CS(=O)(=O)C2)c1)c1cc(=O)[nH]c2ccccc12
286,CC(C)(C)n1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
287,O=C(NCCOc1cc(Cl)cc(OCC2CSC2)c1)c1cc(=O)[nH]c2ccccc12
288,O=C(NCCOc1cc(Cl)cc(OCc2cc3n(n2)CCOC3)c1)c1cc(=O)[nH]c2ccccc12
289,CC1CN(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
290,Cc1ccccc1CNS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
291,CN(C)C(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
292,Cc1nnc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1
293,CS(=O)(=O)N1CC(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
294,O=C(NCCOc1cc(Cl)cc(OCCCN2CCC2)c1)c1cc(=O)[nH]c2ccccc12
295,Cc1cncc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
296,O=C(NCCOc1cc(Cl)cc(OCCCN2CC3(COC3)C2)c1)c1cc(=O)[nH]c2ccccc12
297,O=C(NCCOc1cc(Cl)cc(OCCN2CC3(COC3)C2)c1)c1cc(=O)[nH]c2ccccc12
298,Cc1c[nH]nc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
299,Cn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
300,O=C(NCCOc1cc(Cl)cc(OCCCn2cnccc2=O)c1)c1cc(=O)[nH]c2ccccc12
301,NC(=O)NCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
302,CCC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C(=O)NC(=O)NC1=O
303,CCOC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
304,COC(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
305,O=C(NCCOc1cc(Cl)cc(OCc2cnn3c2CCC3)c1)c1cc(=O)[nH]c2ccccc12
306,O=C(NCCOc1cc(Cl)cc(OCCn2[nH]c(=O)ccc2=O)c1)c1cc(=O)[nH]c2ccccc12
307,CN(C)C(=O)OCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
308,O=C(NCCOc1cc(Cl)cc(OCCNc2ccncn2)c1)c1cc(=O)[nH]c2ccccc12
309,O=C(NCCOc1cc(Cl)cc(OCc2cc3n(n2)CCC3)c1)c1cc(=O)[nH]c2ccccc12
310,CS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
311,O=C(NCCOc1cc(Cl)cc(OCCCc2ccncn2)c1)c1cc(=O)[nH]c2ccccc12
312,COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
313,N#Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1
314,CS(=O)(=O)c1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
315,Cc1nn(C)cc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
316,O=C(NCCOc1cc(Cl)cc(OC2CS(=O)(=O)C2)c1)c1cc(=O)[nH]c2ccccc12
317,O=C(NCCOc1cc(Cl)cc(OCCn2cccc2)c1)c1cc(=O)[nH]c2ccccc12
318,COCCN1CCC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
319,O=C(NCCOc1cc(Cl)cc(OCC2CN(c3ccccn3)C2)c1)c1cc(=O)[nH]c2ccccc12
320,O=C(NCCOc1cc(Cl)cc(OCc2cn(CC3CC3)nn2)c1)c1cc(=O)[nH]c2ccccc12
321,CC(=O)N1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
322,CCn1nccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
323,CCn1nncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
324,CCN1CCC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
325,O=C(NCCOc1cc(Cl)cc(OCCCc2cn[nH]c2)c1)c1cc(=O)[nH]c2ccccc12
326,Cn1ncc(CCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
327,Cn1cncc1CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
328,COc1ccnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
329,O=C(NCCOc1cc(Cl)cc(OCCN2CCN(C(=O)C3CCC3)CC2)c1)c1cc(=O)[nH]c2ccccc12
330,CN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O
331,CCNC(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
332,NC(=O)c1ccccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
333,CC(=O)NCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
334,Cn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
335,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc(C)n1
336,CCOCC(COCC)Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
337,O=C(NCCOc1cc(Cl)cc(OCCCCN2C(=O)CSC2=O)c1)c1cc(=O)[nH]c2ccccc12
338,Cc1nccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
339,Cn1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nnc1C1CC1
340,O=C(NCCOc1cc(Cl)cc(OCCCN2CCCCC2=O)c1)c1cc(=O)[nH]c2ccccc12
341,CN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)c1ccnc(C#N)c1
342,COCCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
343,Cc1n[nH]c(C)c1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
344,COC(=O)Cn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
345,Cn1ncnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
346,O=C(NCCOc1cc(Cl)cc(OCCc2cnoc2)c1)c1cc(=O)[nH]c2ccccc12
347,Cn1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
348,NS(=O)(=O)c1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
349,Cn1nncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
350,COCCSCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
351,O=C(NCCOc1cc(Cl)cc(OCc2cnon2)c1)c1cc(=O)[nH]c2ccccc12
352,Cn1ncnc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
353,Cn1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
354,COC(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
355,O=C(NCCOc1cc(Cl)cc(OC2CCS(=O)(=O)CC2)c1)c1cc(=O)[nH]c2ccccc12
356,CCn1ncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
357,O=C(NCCOc1cc(Cl)cc(OCCCCN2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
358,CC(C)n1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
359,O=C(NCCOc1cc(Cl)cc(OCc2nnc3n2CCOC3)c1)c1cc(=O)[nH]c2ccccc12
360,COc1coc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1=O
361,COc1cncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
362,O=C(NCCOc1cc(Cl)cc(OCc2cnsn2)c1)c1cc(=O)[nH]c2ccccc12
363,CCOCCN1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
364,O=C(NCCOc1cc(Cl)cc(OCc2ccncc2)c1)c1cc(=O)[nH]c2ccccc12
365,O=C(NCCOc1cc(Cl)cc(OCc2ccno2)c1)c1cc(=O)[nH]c2ccccc12
366,CN1CCC(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
367,COc1ncccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
368,CCn1nc(C)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
369,O=C(NCCOc1cc(Cl)cc(OCc2csnn2)c1)c1cc(=O)[nH]c2ccccc12
370,CCn1nnc(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
371,O=C(NCCOc1cc(Cl)cc(OCc2cn(CCc3ccccn3)nn2)c1)c1cc(=O)[nH]c2ccccc12
372,O=C(NCCOc1cc(Cl)cc(OCCNc2ncccn2)c1)c1cc(=O)[nH]c2ccccc12
373,CCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
374,O=C(NCCOc1cc(Cl)cc(OC2CCC2)c1)c1cc(=O)[nH]c2ccccc12
375,O=C(NCCOc1cc(Cl)cc(OCc2cn[nH]c2)c1)c1cc(=O)[nH]c2ccccc12
376,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1
377,COC(=O)CC1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
378,CCn1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
379,O=C(NCCOc1cc(Cl)cc(OCCn2ncc3c(=O)[nH]cnc32)c1)c1cc(=O)[nH]c2ccccc12
380,Cc1nocc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
381,Cc1nn(C)c(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
382,CC(C)(C)c1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
383,O=C(NCCOc1cc(Cl)cc(OCCn2cnccc2=O)c1)c1cc(=O)[nH]c2ccccc12
384,NS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
385,O=C(NCCOc1cc(Cl)cc(OCc2cocn2)c1)c1cc(=O)[nH]c2ccccc12
386,CCn1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
387,COC(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
388,CC(=O)NCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
389,COc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
390,COC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c[nH]1
391,CS(=O)(=O)c1ccccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
392,O=C(NCCOc1cc(Cl)cc(OCCCc2cnoc2)c1)c1cc(=O)[nH]c2ccccc12
393,COC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
394,CN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CCC1
395,CCNC(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
396,CN(C)c1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)n(C)c(=O)n1C
397,CC(C)c1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]1
398,CN(C)c1ncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1C
399,N#CN1CCC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
400,Cc1nccnc1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
401,Cc1ncoc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
402,O=C(NCCOc1cc(Cl)cc(OCCc2nnn[nH]2)c1)c1cc(=O)[nH]c2ccccc12
403,CS(=O)(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
404,Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1
405,O=C(NCCOc1cc(Cl)cc(OCCc2cnc(=O)[nH]c2)c1)c1cc(=O)[nH]c2ccccc12
406,O=C(NCCOc1cc(Cl)cc(OCCc2cc[nH]n2)c1)c1cc(=O)[nH]c2ccccc12
407,O=C(NCCOc1cc(Cl)cc(OCCCNc2ccc3nccn3n2)c1)c1cc(=O)[nH]c2ccccc12
408,Cn1ncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
409,O=C(NCCOc1cc(Cl)cc(OCc2cc3n(n2)CCCO3)c1)c1cc(=O)[nH]c2ccccc12
410,CN(C)S(=O)(=O)c1ccccc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
411,N#CC1(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
412,Cn1cnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1
413,COc1ccncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
414,O=C(NCCOc1cc(Cl)cc(OCCc2ncc[nH]2)c1)c1cc(=O)[nH]c2ccccc12
415,CCN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)N=O
416,CCN(C)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
417,CNC(=O)OCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
418,O=C(NCCOc1cc(Cl)cc(OCCCN2C(=O)CNC2=O)c1)c1cc(=O)[nH]c2ccccc12
419,CCn1ncnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
420,CC(C)(C)C(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
421,N#CC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
422,CN(C)CC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
423,COc1nccc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
424,O=C(NCCOc1cc(Cl)cc(OCC23CCN(CC2)CC3)c1)c1cc(=O)[nH]c2ccccc12
425,NS(=O)(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
426,CN(C)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
427,CN(C)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
428,O=C(NCCOc1cc(Cl)cc(OCc2ccn[nH]2)c1)c1cc(=O)[nH]c2ccccc12
429,CS(=O)(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCC1
430,CC(C)(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)N1CCNC1=O
431,O=C(NCCOc1cc(Cl)cc(OCc2nnc3ccccc3n2)c1)c1cc(=O)[nH]c2ccccc12
432,COCC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
433,CS(=O)(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
434,CN(C)CCN(C)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
435,O=C(NCCOc1cc(Cl)cc(OCc2c[nH]nn2)c1)c1cc(=O)[nH]c2ccccc12
436,COC(=O)N1CCC(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
437,COc1ccc(C(=O)NCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1
438,O=C(NCCOc1cc(Cl)cc(OCc2cncnc2)c1)c1cc(=O)[nH]c2ccccc12
439,COC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1C
440,NC(=O)c1cn(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
441,Cc1nsc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1
442,COC(=O)c1cn(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nn1
443,CCCn1ncnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
444,CC(C)n1ncnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
445,CC(C)(C)OC(=O)NCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
446,Cc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c[nH]1
447,CN(CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CC1
448,O=C(NCCOc1cc(Cl)cc(OCCn2ccnc2)c1)c1cc(=O)[nH]c2ccccc12
449,O=C(NCCOc1cc(Cl)cc(OCc2nnc3n2CCCC3)c1)c1cc(=O)[nH]c2ccccc12
450,O=C(NCCOc1cc(Cl)cc(OCC23CCCN2CCC3)c1)c1cc(=O)[nH]c2ccccc12
451,NS(=O)(=O)N1CCC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
452,CC(C)N1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1
453,N#Cc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1
454,O=C(NCCOc1cc(Cl)cc(OCCOC2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12
455,COC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1
456,O=C(NCCOc1cc(Cl)cc(OCc2nc3cncnc3[nH]2)c1)c1cc(=O)[nH]c2ccccc12
457,COCCOCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
458,Cn1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1C#N
459,CCn1cc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1
460,COC(=O)C(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
461,NC(=O)CN1CCN(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1
462,Cn1ccnc1CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1
