SMILES,TITLE,scaffold
CC1(CC1)NC(=O)CN2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-69786b79-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-976a33d5-1,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CNN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-fed7ac0b-2,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-576f7758-2,tetrahydroisoquinoline-5spiro-isoquinoline
Cn1c(ccn1)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,EDJ-MED-cc48ee33-3,tetrahydroisoquinoline-5spiro-isoquinoline
Cn1c(ccn1)CN2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-cc48ee33-7,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(c4cc(ccc4C2=O)Cl)C(=O)N(C=N3)c5cncc6c5cccc6,EDJ-MED-fd8ed875-2,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(C=CN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-fd8ed875-4,tetrahydroisoquinoline-5spiro-isoquinoline
CC(C)C1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5,MAT-POS-50a80394-6,tetrahydroisoquinoline-5spiro-isoquinoline
CN(C)CCOc1ccc2cncc(c2c1)N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl,EDJ-MED-d4864bdc-4,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-3,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-10,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(c(cc5S1(=O)=O)F)Cl,VLA-UNK-f2612802-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(cc(c5S1(=O)=O)F)Cl,VLA-UNK-f2612802-3,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2C[C@]3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-e48723dc-1,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2C[C@@]3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-e48723dc-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-77d5678a-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-77d5678a-5,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,12_-111-3e02a1cd-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-4,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)N(C3=O)CC6CCC(=O)NC6,VLA-UNK-f702bf1c-5,chromane-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)N(C3=O)CCN6CCNCC6,VLA-UNK-f702bf1c-7,chromane-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC4(CC3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-8bb691af-5,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-8bb691af-6,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5c(ccc6)Cl)Cl,MAT-POS-853c0ffa-17,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cc(cc6)F)Cl,MAT-POS-853c0ffa-21,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C=NC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDG-MED-0c930815-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C=NC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDG-MED-00af8776-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C=NC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDG-MED-b6bce001-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,ALP-POS-ecbed2ba-4,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,ALP-POS-ecbed2ba-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)N6CC(C6)C#N,ALP-POS-ecbed2ba-9,tetrahydroisoquinoline-5spiro-isoquinoline
COC1CN(C1)S(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,ALP-POS-ecbed2ba-10,tetrahydroisoquinoline-5spiro-isoquinoline
CC(C)(CS(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl)C#N,ALP-POS-ecbed2ba-13,tetrahydroisoquinoline-5spiro-isoquinoline
CN(CCC#N)S(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-ecbed2ba-16,tetrahydroisoquinoline-5spiro-isoquinoline
CN(CCOC)S(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-ecbed2ba-21,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MIK-ENA-5d9157e9-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MIK-ENA-5d9157e9-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NC6(CC6)C#N,MAT-POS-69786b79-4,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6S2(=O)=O)Cl,EDJ-MED-976a33d5-3,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)C(=O)NC)Cl,MAT-POS-38eb6498-5,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CCC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-98c0a822-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(COC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-98c0a822-4,tetrahydroisoquinoline-5spiro-isoquinoline
Cn1c(ccn1)C(=O)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-cc48ee33-2,tetrahydroisoquinoline-5spiro-isoquinoline
Cc1cnn(c1C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl)C,EDJ-MED-cc48ee33-4,tetrahydroisoquinoline-5spiro-isoquinoline
Cc1cc(n(n1)C)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,EDJ-MED-cc48ee33-5,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(c4cc(ccc4C2=O)Cl)C(=CN(C3=O)c5cncc6c5cccc6)F,EDJ-MED-fd8ed875-6,tetrahydroisoquinoline-5spiro-isoquinoline
CCn1c(ccn1)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-be048f2c-5,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cc(cc5)F)c6cc(ccc6C2=O)Cl,EDJ-MED-b6c6ee2b-7,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2c(cc1NS(=O)(=O)C3CC3)cncc2N4CCC5(C4=O)CCS(=O)(=O)c6c5cc(cc6)Cl,EDJ-MED-ede5c6cb-2,tetralinlike-5spiro-isoquinoline
C#CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3[C@]4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,PET-UNK-94036022-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-5,tetrahydroisoquinoline-5spiro-isoquinoline
C#CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,PET-UNK-94036022-9,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-12,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1C([C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl)C(F)F,VLA-UNK-61877630-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MAT-POS-1bed62cf-1,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4ccc(c5)NS(=O)(=O)C)Cl,MAT-POS-b4d6b7fc-7,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-9f4ac58c-2,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-9f4ac58c-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,LUO-POS-868e8996-9,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,LUO-POS-868e8996-10,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2cncc(c2c(c1)Cl)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MAT-POS-853c0ffa-5,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5c(ccc6)Cl)Cl,MAT-POS-853c0ffa-7,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2cncc(c2cc1F)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MAT-POS-853c0ffa-13,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cc(cc6)F)Cl,MAT-POS-853c0ffa-14,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5c(cc(c6)F)Cl)Cl,MAT-POS-853c0ffa-18,tetrahydroisoquinoline-5spiro-isoquinoline
CC1=NC2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,EDG-MED-b6bce001-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6CS(=O)(=O)C6,ALP-POS-ecbed2ba-5,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CCC6)C#N,ALP-POS-ecbed2ba-8,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)CC#N,ALP-POS-ecbed2ba-22,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C4(CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N)NC3=O,MAT-POS-c2d406ed-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C4(CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N)NC3=S,MAT-POS-c2d406ed-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3ccc(c4)S(=N)(=O)C)c5cc(ccc5C1=O)Cl,EDJ-MED-7d88f880-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C4(CN3)CN(C(=O)c5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-fed7ac0b-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)C(=O)NC)c5cc(ccc5C1=O)Cl,MAT-POS-38eb6498-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2cncc(c2c(c1)Cl)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,MAT-POS-1d5ab790-1,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CCC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6S2(=O)=O)Cl,EDJ-MED-98c0a822-1,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(COC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6S2(=O)=O)Cl,EDJ-MED-98c0a822-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC(=O)C4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-a12e3a20-1,tetrahydroisoquinoline-5spiro-isoquinoline
CC(C)n1c(ccn1)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-be048f2c-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)C(=O)c6ccnn6C7CC7,MAT-POS-be048f2c-7,tetrahydroisoquinoline-5spiro-isoquinoline
CCCn1c(ccn1)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-be048f2c-8,tetrahydroisoquinoline-5spiro-isoquinoline
CC1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,MAT-POS-50a80394-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C(F)F,EDJ-MED-5cd3920d-5,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2C[C@]3(c4cc(ccc4C2=O)Cl)C(=O)N(CC3(F)F)c5cncc6c5cccc6,EDJ-MED-7e491f08-2,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2cncc(c2cc1Cl)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-b6c6ee2b-4,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C4(CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N)N=C3N,LUO-POS-eaf50f21-1,tetrahydroisoquinoline-5spiro-isoquinoline
CN1CCN(CC1)S(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,LUO-POS-ed2cfb03-1,tetrahydroisoquinoline-5spiro-isoquinoline
C#CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3[C@]4(C2)CC(=O)N(C4=O)c5cncc6c5cccc6)Cl,PET-UNK-94036022-4,tetrahydroisoquinoline-5spiro-isoquinoline
C#CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CC(=O)N(C4=O)c5cncc6c5cccc6)Cl,PET-UNK-94036022-11,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1C([C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl)C(F)(F)F,VLA-UNK-61877630-3,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@]4(C3=O)CN(Cc5c4cc(cc5F)Cl)S(=O)(=O)CC6(CC6)C#N,VLA-UNK-61877630-7,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@]4(C3=O)CN(Cc5c4cc(c(c5)F)Cl)S(=O)(=O)CC6(CC6)C#N,VLA-UNK-61877630-8,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(c(c5)Cl)Cl)N(C3=O)CC6CCC(=O)NC6,JOH-MSK-b735e33c-1,chromane-5spiro-isoquinoline
c1cc2c(cc1Cl)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-9f4ac58c-1,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2CC3(CCN(C3=O)c4cncc5c4ccc(c5)Cl)c6cc(ccc6C2=O)Cl,EDJ-MED-9f4ac58c-5,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2c(cc1Cl)C3(CCN(C3=O)c4cncc5c4c(cc(c5)F)Cl)CN(C2)S(=O)(=O)CC6(CC6)C#N,MAT-POS-853c0ffa-6,tetrahydroisoquinoline-5spiro-isoquinoline
COC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5c(cc(c6)F)Cl)Cl,MAT-POS-853c0ffa-8,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CS(=O)(=O)C1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,ALP-POS-ecbed2ba-1,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CCCC6)C#N,ALP-POS-ecbed2ba-15,tetrahydroisoquinoline-5spiro-isoquinoline
CN1C(=O)N(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,MAT-POS-c2d406ed-2,tetrahydroisoquinoline-5spiro-isoquinoline
CN1C(=S)N(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,MAT-POS-c2d406ed-4,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)OCCN(C)C)Cl,MAT-POS-38eb6498-3,tetrahydroisoquinoline-5spiro-isoquinoline
CCC1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,MAT-POS-50a80394-2,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6)C,MAT-POS-50a80394-8,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cc(cc5)C(F)F)c6cc(ccc6C2=O)Cl,EDJ-MED-5cd3920d-4,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C(F)(F)F,EDJ-MED-5cd3920d-6,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC([C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N)(F)F,EDJ-MED-7e491f08-1,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)OCCN(C)C)Cl,EDJ-MED-b6c6ee2b-1,tetrahydroisoquinoline-5spiro-isoquinoline
COc1ccc2cncc(c2c1)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-b6c6ee2b-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC1=NC2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,LUO-POS-eaf50f21-2,tetrahydroisoquinoline-5spiro-isoquinoline
C=C1C(=O)[C@]2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,PET-UNK-94036022-6,tetrahydroisoquinoline-5spiro-isoquinoline
C=C1C(=O)C2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,PET-UNK-94036022-13,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C(F)(F)F,VLA-UNK-61877630-10,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1C([C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5S1(=O)=O)Cl)C(F)(F)F,VLA-UNK-f2612802-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C4(CN(Cc5c4cc(c(c5)Cl)Cl)S(=O)(=O)CC6(CC6)C#N)NC3=O,JOH-MSK-ccc6e4c0-1,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cc(cc6)C(C)(C)O)Cl,MAT-POS-853c0ffa-20,tetrahydroisoquinoline-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5ccc(c6)S(=O)(=O)C)Cl,MAT-POS-853c0ffa-22,tetrahydroisoquinoline-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CCOCC6)C#N,ALP-POS-ecbed2ba-11,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4ccc(c5)S(=O)(=O)C)c6cc(ccc6C2=O)Cl,EDJ-MED-976a33d5-2,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4ccc(c5)S(=N)(=O)C)c6cc(ccc6C2=O)Cl,EDJ-MED-7d88f880-2,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)OCCN(C)C)c5cc(ccc5C1=O)Cl,MAT-POS-38eb6498-4,tetrahydroisoquinoline-5spiro-isoquinoline
CC(C)C1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,MAT-POS-50a80394-3,tetrahydroisoquinoline-5spiro-isoquinoline
c1cc2cncc(c2cc1C(F)F)N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-5cd3920d-2,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cc(cc5)OC(F)F)c6cc(ccc6C2=O)Cl,EDJ-MED-5cd3920d-3,tetrahydroisoquinoline-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)OCCN(C)C)c5cc(ccc5C1=O)Cl,EDJ-MED-b6c6ee2b-5,tetrahydroisoquinoline-5spiro-isoquinoline
CN(C)C1=NC2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,LUO-POS-eaf50f21-4,tetrahydroisoquinoline-5spiro-isoquinoline
CCNC1=NC2(CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)C(=O)N1c5cncc6c5cccc6,LUO-POS-eaf50f21-5,tetrahydroisoquinoline-5spiro-isoquinoline
